Unit ID,Unit Visit Gkey,Actual Outbound Carrier visit ID,Current Yard Block,Current Slot Position,Move Complete Time
ONEY6014852,3133826,HLC180336,CWIT-4D,Y-CWIT-4D678M.3,05/26/2026 10:43
MSCU6012066,3133825,HLC180336,CWIT-4D,Y-CWIT-4D264L.2,05/26/2026 10:42
CMAU6015854,3133822,HLC180336,CWIT-4D,Y-CWIT-4D918E.5,05/26/2026 10:41
MAEU6015853,3133818,HLC180336,CWIT-4D,Y-CWIT-4D735K.4,05/26/2026 10:39
ONEY6013402,3133815,HLC180336,CWIT-4D,Y-CWIT-4D818A.3,05/26/2026 10:37
OOLU6014968,3133813,HLC180336,CWIT-4D,Y-CWIT-4D516D.3,05/26/2026 10:37
TRLU6013032,3133809,HLC180336,CWIT-4D,Y-CWIT-4D397N.6,05/26/2026 10:35
CMAU6014694,3133810,HLC180336,CWIT-4D,Y-CWIT-4D917E.2,05/26/2026 10:35
CMAU6011121,3133804,HLC180336,CWIT-4D,Y-CWIT-4D606C.1,05/26/2026 10:32
OOLU6014414,3133802,HLC180336,CWIT-2A,Y-CWIT-2A847G.5,05/26/2026 10:32
GCXU6016045,3135464,8YF180216,CWIT-5D,Y-CWIT-5D673G.5,05/26/2026 10:09
ONEY6016044,3135460,8YF180216,CWIT-5D,Y-CWIT-5D065J.2,05/26/2026 10:06
MSCU6016043,3135458,8YF180216,CWIT-5D,Y-CWIT-5D667L.3,05/26/2026 10:04
CMAU6015911,3135454,8YF180216,CWIT-4D,Y-CWIT-4D967C.2,05/26/2026 10:01
CMAU6008528,3135453,8YF180216,CWIT-1B,Y-CWIT-1B508H.3,05/26/2026 10:00
MSCU6016042,3135451,8YF180216,CWIT-5D,Y-CWIT-5D221B.1,05/26/2026 09:59
HLCU6009350,3135448,8YF180216,CWIT-5D,Y-CWIT-5D354C.4,05/26/2026 09:56
ONEY6013219,3135447,8YF180216,CWIT-5D,Y-CWIT-5D584J.4,05/26/2026 09:55
TRLU6016041,3135446,8YF180216,CWIT-5D,Y-CWIT-5D535J.2,05/26/2026 09:55
MAEU6016040,3135444,8YF180216,CWIT-5D,Y-CWIT-5D769L.1,05/26/2026 09:53
CMAU6015481,3135443,8YF180216,CWIT-5D,Y-CWIT-5D301J.6,05/26/2026 09:52
OOLU6008276,3135442,8YF180216,CWIT-1B,Y-CWIT-1B986J.2,05/26/2026 09:51
HLCU6012790,3135441,8YF180216,CWIT-3A,Y-CWIT-3A573L.6,05/26/2026 09:50
CMAU6012434,3135439,8YF180216,CWIT-5D,Y-CWIT-5D691D.6,05/26/2026 09:49
GCXU6012490,3135437,8YF180216,CWIT-5D,Y-CWIT-5D330F.3,05/26/2026 09:47
MSCU6013727,3135430,8YF180216,CWIT-5D,Y-CWIT-5D641G.2,05/26/2026 09:42
OOLU6016039,3135431,8YF180216,CWIT-5D,Y-CWIT-5D136L.3,05/26/2026 09:42
ONEY6011712,3135424,8YF180216,CWIT-1B,Y-CWIT-1B672H.2,05/26/2026 09:37
MAEU6016038,3135419,8YF180216,CWIT-5D,Y-CWIT-5D515K.6,05/26/2026 09:33
CMAU6016037,3135418,8YF180216,CWIT-5D,Y-CWIT-5D092D.5,05/26/2026 09:32
ONEY6013378,3135415,8YF180216,CWIT-4D,Y-CWIT-4D355F.3,05/26/2026 09:29
MAEU6010238,3135411,8YF180216,CWIT-5D,Y-CWIT-5D874C.3,05/26/2026 09:26
MAEU6013849,3135410,8YF180216,CWIT-5D,Y-CWIT-5D296H.2,05/26/2026 09:25
MSCU6010100,3135407,8YF180216,CWIT-5D,Y-CWIT-5D961M.5,05/26/2026 09:23
TRLU6009141,3135405,8YF180216,CWIT-4D,Y-CWIT-4D990F.5,05/26/2026 09:21
ONEY6010187,3135404,8YF180216,CWIT-5D,Y-CWIT-5D463B.1,05/26/2026 09:20
GCXU6013002,3135401,8YF180216,CWIT-5D,Y-CWIT-5D324J.6,05/26/2026 09:18
GCXU6011164,3135399,8YF180216,CWIT-5D,Y-CWIT-5D078D.2,05/26/2026 09:16
CMAU6014425,3135397,8YF180216,CWIT-2A,Y-CWIT-2A571N.6,05/26/2026 09:15
OOLU6016034,3135395,8YF180216,CWIT-5D,Y-CWIT-5D446H.6,05/26/2026 09:13
HLCU6011086,3135392,8YF180216,CWIT-5D,Y-CWIT-5D703L.2,05/26/2026 09:11
CMAU6009111,3135390,8YF180216,CWIT-5D,Y-CWIT-5D820G.2,05/26/2026 09:09
TRLU6013982,3135389,8YF180216,CWIT-5D,Y-CWIT-5D569G.1,05/26/2026 09:08
GCXU6014956,3135387,8YF180216,CWIT-2A,Y-CWIT-2A974K.6,05/26/2026 09:07
MSCU6013392,3135386,8YF180216,CWIT-5D,Y-CWIT-5D211F.6,05/26/2026 09:06
CMAU6011569,3135384,8YF180216,CWIT-5D,Y-CWIT-5D141J.6,05/26/2026 09:04
MSCU6009127,3135383,8YF180216,CWIT-5D,Y-CWIT-5D676D.2,05/26/2026 09:03
GCXU6012491,3135073,8YF180372,CWIT-1B,Y-CWIT-1B721A.4,05/26/2026 03:01
MSCU6009667,3135072,8YF180372,CWIT-1B,Y-CWIT-1B997C.5,05/26/2026 03:00
CMAU6015996,3135071,8YF180372,CWIT-1B,Y-CWIT-1B078H.2,05/26/2026 02:59
CMAU6008738,3135062,8YF180372,CWIT-1B,Y-CWIT-1B378F.5,05/26/2026 02:55
OOLU6015995,3135060,8YF180372,CWIT-1B,Y-CWIT-1B168J.5,05/26/2026 02:54
TRLU6015994,3135053,8YF180372,CWIT-1B,Y-CWIT-1B549L.5,05/26/2026 02:51
GCXU6015993,3135050,8YF180372,CWIT-1B,Y-CWIT-1B815L.1,05/26/2026 02:49
TRLU6012586,3135046,8YF180372,CWIT-2A,Y-CWIT-2A272D.2,05/26/2026 02:47
OOLU6014988,3135045,8YF180372,CWIT-1B,Y-CWIT-1B048M.5,05/26/2026 02:47
CMAU6008531,3135044,8YF180372,CWIT-3A,Y-CWIT-3A409F.3,05/26/2026 02:46
HLCU6013144,3135043,8YF180372,CWIT-1B,Y-CWIT-1B773F.5,05/26/2026 02:46
GCXU6010279,3135038,8YF180372,CWIT-1B,Y-CWIT-1B445D.2,05/26/2026 02:44
MSCU6010125,3135029,8YF180372,CWIT-2A,Y-CWIT-2A959F.2,05/26/2026 02:39
CMAU6013356,3135027,8YF180372,CWIT-2A,Y-CWIT-2A117F.1,05/26/2026 02:38
ONEY6015805,3135015,8YF180372,CWIT-5D,Y-CWIT-5D900K.5,05/26/2026 02:32
HLCU6008797,3135012,8YF180372,CWIT-2A,Y-CWIT-2A337M.6,05/26/2026 02:31
GCXU6014405,3135010,8YF180372,CWIT-2A,Y-CWIT-2A924N.4,05/26/2026 02:30
TRLU6014140,3135009,8YF180372,CWIT-2A,Y-CWIT-2A314K.3,05/26/2026 02:29
TRLU6015992,3135006,8YF180372,CWIT-2A,Y-CWIT-2A397E.2,05/26/2026 02:28
CMAU6015991,3135003,8YF180372,CWIT-2A,Y-CWIT-2A017H.6,05/26/2026 02:26
CMAU6008804,3134027,CQN180252,CWIT-1B,Y-CWIT-1B014L.6,05/26/2026 00:37
CMAU6012956,3134019,CQN180252,CWIT-4D,Y-CWIT-4D468L.3,05/26/2026 00:32
OOLU6014504,3134009,CQN180252,CWIT-1B,Y-CWIT-1B446L.5,05/26/2026 00:27
GCXU6010463,3134008,CQN180252,CWIT-1B,Y-CWIT-1B725H.6,05/26/2026 00:26
MSCU6014243,3134001,CQN180252,CWIT-1B,Y-CWIT-1B507H.4,05/26/2026 00:22
MAEU6013440,3133995,CQN180252,CWIT-1B,Y-CWIT-1B349A.2,05/26/2026 00:19
MAEU6014420,3133993,CQN180252,CWIT-2A,Y-CWIT-2A006H.4,05/26/2026 00:18
GCXU6014074,3133991,CQN180252,CWIT-2A,Y-CWIT-2A059J.2,05/26/2026 00:17
TRLU6015879,3133990,CQN180252,CWIT-2A,Y-CWIT-2A399H.6,05/26/2026 00:16
CMAU6011652,3133985,CQN180252,CWIT-2A,Y-CWIT-2A895A.1,05/26/2026 00:13
GCXU6015878,3133984,CQN180252,CWIT-2A,Y-CWIT-2A166C.3,05/26/2026 00:13
MAEU6015876,3133975,CQN180252,CWIT-2A,Y-CWIT-2A165H.1,05/26/2026 00:08
CMAU6015865,3133972,CQN180252,CWIT-3D,Y-CWIT-3D072E.5,05/26/2026 00:06
CMAU6009682,3133971,CQN180252,CWIT-2A,Y-CWIT-2A387J.1,05/26/2026 00:05
MAEU6012657,3133959,CQN180252,CWIT-2A,Y-CWIT-2A929E.3,05/25/2026 23:59
TRLU6014064,3133954,CQN180252,CWIT-3D,Y-CWIT-3D728G.5,05/25/2026 23:56
ONEY6007980,3134672,CMA180360,CWIT-5D,Y-CWIT-5D090D.6,05/25/2026 23:52
MAEU6014155,3134667,CMA180360,CWIT-5D,Y-CWIT-5D637J.1,05/25/2026 23:49
MAEU6015564,3134665,CMA180360,CWIT-5D,Y-CWIT-5D388F.4,05/25/2026 23:48
ONEY6015341,3134664,CMA180360,CWIT-5D,Y-CWIT-5D342F.5,05/25/2026 23:47
HLCU6015953,3134660,CMA180360,CWIT-5D,Y-CWIT-5D559A.2,05/25/2026 23:45
OOLU6014141,3134658,CMA180360,CWIT-5D,Y-CWIT-5D247A.3,05/25/2026 23:44
ONEY6015952,3134657,CMA180360,CWIT-5D,Y-CWIT-5D420B.5,05/25/2026 23:43
MSCU6015951,3134652,CMA180360,CWIT-5D,Y-CWIT-5D831G.5,05/25/2026 23:40
MSCU6008790,3134649,CMA180360,CWIT-5D,Y-CWIT-5D664N.6,05/25/2026 23:39
HLCU6012658,3134650,CMA180360,CWIT-5D,Y-CWIT-5D414H.4,05/25/2026 23:39
HLCU6008782,3134644,CMA180360,CWIT-5D,Y-CWIT-5D344A.1,05/25/2026 23:36
MAEU6014520,3134645,CMA180360,CWIT-4D,Y-CWIT-4D837L.3,05/25/2026 23:36
CMAU6015950,3134639,CMA180360,CWIT-5D,Y-CWIT-5D443K.4,05/25/2026 23:33
MAEU6012399,3134638,CMA180360,CWIT-5D,Y-CWIT-5D101D.3,05/25/2026 23:32
ONEY6015307,3134634,CMA180360,CWIT-5D,Y-CWIT-5D403F.1,05/25/2026 23:30
ONEY6015949,3134633,CMA180360,CWIT-5D,Y-CWIT-5D771L.6,05/25/2026 23:30
MSCU6015945,3134626,CMA180360,CWIT-2A,Y-CWIT-2A925L.1,05/25/2026 23:26
MAEU6010349,3134624,CMA180360,CWIT-5D,Y-CWIT-5D379E.3,05/25/2026 23:24
GCXU6014005,3134621,CMA180360,CWIT-5D,Y-CWIT-5D725G.5,05/25/2026 23:23
ONEY6015946,3134622,CMA180360,CWIT-5D,Y-CWIT-5D257G.2,05/25/2026 23:23
HLCU6009739,3134620,CMA180360,CWIT-1B,Y-CWIT-1B833D.5,05/25/2026 23:22
OOLU6014245,3134619,CMA180360,CWIT-5D,Y-CWIT-5D443N.3,05/25/2026 23:22
CMAU6011553,3134616,CMA180360,CWIT-5D,Y-CWIT-5D158K.3,05/25/2026 23:20
GCXU6011379,3134614,CMA180360,CWIT-5D,Y-CWIT-5D420N.3,05/25/2026 23:19
TRLU6010056,3134613,CMA180360,CWIT-5D,Y-CWIT-5D462K.3,05/25/2026 23:18
TRLU6013572,3134611,CMA180360,CWIT-5D,Y-CWIT-5D734A.6,05/25/2026 23:17
CMAU6011903,3134610,CMA180360,CWIT-5D,Y-CWIT-5D815M.1,05/25/2026 23:16
CMAU6012715,3134605,CMA180360,CWIT-4D,Y-CWIT-4D787F.4,05/25/2026 23:14
GCXU6015943,3134603,CMA180360,CWIT-2A,Y-CWIT-2A216F.3,05/25/2026 23:13
HLCU6010669,3134602,CMA180360,CWIT-4D,Y-CWIT-4D229E.5,05/25/2026 23:12
HLCU6009066,3134601,CMA180360,CWIT-2A,Y-CWIT-2A015A.1,05/25/2026 23:11
MAEU6015811,3134599,CMA180360,CWIT-1B,Y-CWIT-1B872L.6,05/25/2026 23:10
ONEY6009368,3134596,CMA180360,CWIT-2A,Y-CWIT-2A753L.5,05/25/2026 23:08
HLCU6012921,3134595,CMA180360,CWIT-2A,Y-CWIT-2A780L.3,05/25/2026 23:08
GCXU6013233,3134589,CMA180360,CWIT-2A,Y-CWIT-2A181C.6,05/25/2026 23:05
OOLU6013464,3133798,HLC180336,CWIT-4D,Y-CWIT-4D097D.2,05/25/2026 22:18
TRLU6015850,3133797,HLC180336,CWIT-4D,Y-CWIT-4D902G.5,05/25/2026 22:17
HLCU6015419,3133791,HLC180336,CWIT-4D,Y-CWIT-4D683F.3,05/25/2026 22:13
HLCU6013492,3133789,HLC180336,CWIT-3D,Y-CWIT-3D290D.3,05/25/2026 22:12
MAEU6011828,3133788,HLC180336,CWIT-4D,Y-CWIT-4D040J.1,05/25/2026 22:11
CMAU6008921,3133786,HLC180336,CWIT-4D,Y-CWIT-4D889B.2,05/25/2026 22:10
ONEY6015781,3133787,HLC180336,CWIT-3A,Y-CWIT-3A430M.1,05/25/2026 22:10
ONEY6009303,3133783,HLC180336,CWIT-4D,Y-CWIT-4D932J.6,05/25/2026 22:08
CMAU6015746,3133782,HLC180336,CWIT-5D,Y-CWIT-5D913E.3,05/25/2026 22:07
HLCU6014042,3133777,HLC180336,CWIT-4D,Y-CWIT-4D749H.6,05/25/2026 22:03
CMAU6009913,3133776,HLC180336,CWIT-4D,Y-CWIT-4D542E.1,05/25/2026 22:02
CMAU6015472,3133774,HLC180336,CWIT-1B,Y-CWIT-1B857L.2,05/25/2026 22:01
HLCU6011297,3133771,HLC180336,CWIT-5D,Y-CWIT-5D990C.6,05/25/2026 21:59
OOLU6015771,3133768,HLC180336,CWIT-3A,Y-CWIT-3A654C.6,05/25/2026 21:57
TRLU6009684,3133765,HLC180336,CWIT-4D,Y-CWIT-4D774M.3,05/25/2026 21:55
GCXU6008931,3133763,HLC180336,CWIT-3A,Y-CWIT-3A216D.1,05/25/2026 21:53
GCXU6015847,3133762,HLC180336,CWIT-4D,Y-CWIT-4D421G.6,05/25/2026 21:53
OOLU6015846,3133759,HLC180336,CWIT-4D,Y-CWIT-4D681J.4,05/25/2026 21:51
GCXU6011924,3133757,HLC180336,CWIT-3A,Y-CWIT-3A853D.1,05/25/2026 21:49
MAEU6014207,3133755,HLC180336,CWIT-3A,Y-CWIT-3A022E.2,05/25/2026 21:48
CMAU6009873,3133753,HLC180336,CWIT-3A,Y-CWIT-3A415L.1,05/25/2026 21:46
MAEU6015484,3133751,HLC180336,CWIT-3A,Y-CWIT-3A364D.4,05/25/2026 21:45
MAEU6015802,3133750,HLC180336,CWIT-3D,Y-CWIT-3D775G.1,05/25/2026 21:44
TRLU6015743,3133748,HLC180336,CWIT-3A,Y-CWIT-3A256F.3,05/25/2026 21:43
MAEU6015694,3133742,HLC180336,CWIT-2A,Y-CWIT-2A787C.1,05/25/2026 21:39
OOLU6015668,3133741,HLC180336,CWIT-3D,Y-CWIT-3D100C.1,05/25/2026 21:38
MSCU6015844,3133738,HLC180336,CWIT-3A,Y-CWIT-3A378M.1,05/25/2026 21:36
MAEU6014749,3133733,HLC180336,CWIT-3A,Y-CWIT-3A107K.5,05/25/2026 21:32
GCXU6011668,3133729,HLC180336,CWIT-3A,Y-CWIT-3A258C.5,05/25/2026 21:29
MSCU6013141,3133727,HLC180336,CWIT-3A,Y-CWIT-3A142A.4,05/25/2026 21:28
MSCU6014340,3133726,HLC180336,CWIT-3A,Y-CWIT-3A942B.5,05/25/2026 21:27
OOLU6014828,3133725,HLC180336,CWIT-3A,Y-CWIT-3A163K.4,05/25/2026 21:26
OOLU6012173,3133723,HLC180336,CWIT-3A,Y-CWIT-3A377J.5,05/25/2026 21:25
CMAU6016033,3135381,8YF180216,CWIT-5D,Y-CWIT-5D632J.1,05/25/2026 20:52
MAEU6009463,3135377,8YF180216,CWIT-5D,Y-CWIT-5D606H.1,05/25/2026 20:50
MSCU6013704,3135378,8YF180216,CWIT-2A,Y-CWIT-2A597F.5,05/25/2026 20:50
TRLU6015067,3135375,8YF180216,CWIT-2A,Y-CWIT-2A734F.3,05/25/2026 20:48
CMAU6011898,3135372,8YF180216,CWIT-2A,Y-CWIT-2A324B.2,05/25/2026 20:47
GCXU6015431,3135373,8YF180216,CWIT-2A,Y-CWIT-2A701D.2,05/25/2026 20:47
ONEY6008283,3134332,CMA180276,CWIT-1B,Y-CWIT-1B837E.6,05/25/2026 20:46
GCXU6008653,3135369,8YF180216,CWIT-2A,Y-CWIT-2A514N.3,05/25/2026 20:45
CMAU6013475,3135368,8YF180216,CWIT-2A,Y-CWIT-2A742F.6,05/25/2026 20:44
GCXU6010384,3134321,CMA180276,CWIT-1B,Y-CWIT-1B748A.2,05/25/2026 20:42
GCXU6012608,3134323,CMA180276,CWIT-1B,Y-CWIT-1B870N.3,05/25/2026 20:42
TRLU6013515,3135362,8YF180216,CWIT-2A,Y-CWIT-2A992E.1,05/25/2026 20:40
ONEY6011280,3135359,8YF180216,CWIT-2A,Y-CWIT-2A980A.4,05/25/2026 20:39
OOLU6011923,3134314,CMA180276,CWIT-1B,Y-CWIT-1B854C.4,05/25/2026 20:39
TRLU6015910,3134315,CMA180276,CWIT-1B,Y-CWIT-1B660A.5,05/25/2026 20:39
OOLU6015909,3134313,CMA180276,CWIT-1B,Y-CWIT-1B704F.4,05/25/2026 20:38
MAEU6016031,3135354,8YF180216,CWIT-2A,Y-CWIT-2A561B.5,05/25/2026 20:36
HLCU6016032,3135355,8YF180216,CWIT-2A,Y-CWIT-2A529B.6,05/25/2026 20:36
CMAU6010092,3135353,8YF180216,CWIT-1B,Y-CWIT-1B800H.6,05/25/2026 20:35
CMAU6011755,3134306,CMA180276,CWIT-1B,Y-CWIT-1B831D.4,05/25/2026 20:35
OOLU6009287,3135352,8YF180216,CWIT-2A,Y-CWIT-2A194E.2,05/25/2026 20:34
HLCU6014633,3134304,CMA180276,CWIT-3A,Y-CWIT-3A267K.6,05/25/2026 20:34
GCXU6016030,3135351,8YF180216,CWIT-2A,Y-CWIT-2A181A.1,05/25/2026 20:34
MAEU6008496,3135349,8YF180216,CWIT-2A,Y-CWIT-2A842D.4,05/25/2026 20:33
GCXU6011286,3134299,CMA180276,CWIT-1B,Y-CWIT-1B570A.2,05/25/2026 20:33
ONEY6016029,3135350,8YF180216,CWIT-2A,Y-CWIT-2A220F.2,05/25/2026 20:33
TRLU6015201,3134297,CMA180276,CWIT-1B,Y-CWIT-1B367D.1,05/25/2026 20:32
MSCU6008234,3134295,CMA180276,CWIT-1B,Y-CWIT-1B315A.6,05/25/2026 20:31
HLCU6011163,3134296,CMA180276,CWIT-1B,Y-CWIT-1B381N.6,05/25/2026 20:31
OOLU6015907,3134294,CMA180276,CWIT-1B,Y-CWIT-1B134A.5,05/25/2026 20:31
TRLU6008412,3134293,CMA180276,CWIT-1B,Y-CWIT-1B615C.4,05/25/2026 20:30
MSCU6013323,3135345,8YF180216,CWIT-2A,Y-CWIT-2A133M.5,05/25/2026 20:30
MAEU6016027,3135342,8YF180216,CWIT-2A,Y-CWIT-2A598M.4,05/25/2026 20:28
HLCU6012462,3134285,CMA180276,CWIT-1B,Y-CWIT-1B640K.6,05/25/2026 20:27
MAEU6013641,3135340,8YF180216,CWIT-4D,Y-CWIT-4D994N.2,05/25/2026 20:27
OOLU6011743,3134283,CMA180276,CWIT-1B,Y-CWIT-1B233M.2,05/25/2026 20:26
ONEY6013062,3134284,CMA180276,CWIT-4D,Y-CWIT-4D036N.2,05/25/2026 20:26
TRLU6010096,3135337,8YF180216,CWIT-2A,Y-CWIT-2A022N.2,05/25/2026 20:25
ONEY6013543,3135336,8YF180216,CWIT-2A,Y-CWIT-2A216H.3,05/25/2026 20:25
TRLU6015906,3134281,CMA180276,CWIT-1B,Y-CWIT-1B306C.5,05/25/2026 20:25
ONEY6009784,3135333,8YF180216,CWIT-2A,Y-CWIT-2A778H.1,05/25/2026 20:23
OOLU6011977,3134277,CMA180276,CWIT-3A,Y-CWIT-3A037F.2,05/25/2026 20:23
HLCU6016026,3135332,8YF180216,CWIT-2A,Y-CWIT-2A341D.3,05/25/2026 20:22
ONEY6009982,3134272,CMA180276,CWIT-1B,Y-CWIT-1B548F.2,05/25/2026 20:21
ONEY6010289,3134271,CMA180276,CWIT-5D,Y-CWIT-5D024A.1,05/25/2026 20:21
MSCU6013372,3135330,8YF180216,CWIT-2A,Y-CWIT-2A137F.2,05/25/2026 20:21
ONEY6015904,3134268,CMA180276,CWIT-5D,Y-CWIT-5D630G.5,05/25/2026 20:20
MAEU6016025,3135329,8YF180216,CWIT-2A,Y-CWIT-2A830A.1,05/25/2026 20:20
CMAU6015018,3135326,8YF180216,CWIT-2A,Y-CWIT-2A855N.3,05/25/2026 20:18
GCXU6008946,3135324,8YF180216,CWIT-3D,Y-CWIT-3D354G.6,05/25/2026 20:17
ONEY6011769,3135323,8YF180216,CWIT-2A,Y-CWIT-2A713G.5,05/25/2026 20:16
MSCU6014839,3135322,8YF180216,CWIT-2A,Y-CWIT-2A971N.1,05/25/2026 20:16
GCXU6010600,3135321,8YF180216,CWIT-2A,Y-CWIT-2A242B.3,05/25/2026 20:15
ONEY6016024,3135319,8YF180216,CWIT-2A,Y-CWIT-2A535J.1,05/25/2026 20:14
ONEY6011284,3135318,8YF180216,CWIT-2A,Y-CWIT-2A647J.1,05/25/2026 20:13
GCXU6011047,3135315,8YF180216,CWIT-2A,Y-CWIT-2A793D.6,05/25/2026 20:12
ONEY6009140,3135314,8YF180216,CWIT-2A,Y-CWIT-2A115C.3,05/25/2026 20:11
CMAU6016023,3135313,8YF180216,CWIT-2A,Y-CWIT-2A174F.1,05/25/2026 20:10
OOLU6011367,3135311,8YF180216,CWIT-2A,Y-CWIT-2A800G.5,05/25/2026 20:09
ONEY6014521,3135308,8YF180216,CWIT-4D,Y-CWIT-4D480D.6,05/25/2026 20:07
ONEY6016022,3135307,8YF180216,CWIT-2A,Y-CWIT-2A540M.6,05/25/2026 20:06
CMAU6008217,3135301,8YF180216,CWIT-2A,Y-CWIT-2A675N.1,05/25/2026 20:03
TRLU6014991,3135302,8YF180216,CWIT-2A,Y-CWIT-2A814N.6,05/25/2026 20:03
ONEY6015990,3135002,8YF180372,CWIT-2A,Y-CWIT-2A018G.2,05/25/2026 15:36
TRLU6015989,3135001,8YF180372,CWIT-2A,Y-CWIT-2A922B.4,05/25/2026 15:35
MAEU6012515,3134999,8YF180372,CWIT-2A,Y-CWIT-2A512H.1,05/25/2026 15:34
GCXU6014810,3134997,8YF180372,CWIT-2A,Y-CWIT-2A580A.6,05/25/2026 15:32
MSCU6014151,3134996,8YF180372,CWIT-2A,Y-CWIT-2A946C.4,05/25/2026 15:31
HLCU6015987,3134994,8YF180372,CWIT-2A,Y-CWIT-2A201D.6,05/25/2026 15:30
CMAU6015988,3134995,8YF180372,CWIT-2A,Y-CWIT-2A292N.3,05/25/2026 15:30
MSCU6011325,3134992,8YF180372,CWIT-2A,Y-CWIT-2A810N.4,05/25/2026 15:28
MAEU6009561,3134985,8YF180372,CWIT-2A,Y-CWIT-2A411M.4,05/25/2026 15:23
HLCU6010217,3134981,8YF180372,CWIT-2A,Y-CWIT-2A788E.6,05/25/2026 15:19
MSCU6011335,3134978,8YF180372,CWIT-2A,Y-CWIT-2A597E.3,05/25/2026 15:17
MAEU6010123,3134977,8YF180372,CWIT-2A,Y-CWIT-2A599E.1,05/25/2026 15:16
MAEU6012318,3134972,8YF180372,CWIT-2A,Y-CWIT-2A088F.3,05/25/2026 15:12
TRLU6011657,3134971,8YF180372,CWIT-2A,Y-CWIT-2A903H.5,05/25/2026 15:11
ONEY6015985,3134965,8YF180372,CWIT-2A,Y-CWIT-2A094J.2,05/25/2026 15:07
OOLU6009071,3134963,8YF180372,CWIT-2A,Y-CWIT-2A631H.2,05/25/2026 15:05
MSCU6014439,3134961,8YF180372,CWIT-4B,Y-CWIT-4B319A.2,05/25/2026 15:03
ONEY6013304,3134956,8YF180372,CWIT-2A,Y-CWIT-2A269M.5,05/25/2026 14:59
ONEY6015984,3134955,8YF180372,CWIT-2A,Y-CWIT-2A747M.2,05/25/2026 14:59
TRLU6015403,3134948,8YF180372,CWIT-4B,Y-CWIT-4B641A.5,05/25/2026 14:53
ONEY6010639,3134941,8YF180372,CWIT-2A,Y-CWIT-2A512B.1,05/25/2026 14:47
OOLU6014179,3134940,8YF180372,CWIT-2A,Y-CWIT-2A665L.3,05/25/2026 14:46
CMAU6015982,3134937,8YF180372,CWIT-2A,Y-CWIT-2A865H.4,05/25/2026 14:44
TRLU6012551,3134936,8YF180372,CWIT-2A,Y-CWIT-2A496L.2,05/25/2026 14:43
GCXU6015513,3134931,8YF180372,CWIT-1B,Y-CWIT-1B316M.3,05/25/2026 14:39
HLCU6014681,3134929,8YF180372,CWIT-3D,Y-CWIT-3D757C.5,05/25/2026 14:38
CMAU6015942,3134588,CMA180360,CWIT-2A,Y-CWIT-2A324N.4,05/25/2026 12:48
CMAU6013004,3134586,CMA180360,CWIT-2A,Y-CWIT-2A408L.3,05/25/2026 12:47
HLCU6008877,3134582,CMA180360,CWIT-2A,Y-CWIT-2A594K.5,05/25/2026 12:45
ONEY6011028,3134577,CMA180360,CWIT-2A,Y-CWIT-2A421G.1,05/25/2026 12:42
MAEU6010192,3134576,CMA180360,CWIT-2A,Y-CWIT-2A768M.2,05/25/2026 12:41
CMAU6013497,3134574,CMA180360,CWIT-2A,Y-CWIT-2A401M.4,05/25/2026 12:40
CMAU6014901,3134573,CMA180360,CWIT-2A,Y-CWIT-2A612G.1,05/25/2026 12:40
TRLU6010357,3134571,CMA180360,CWIT-2A,Y-CWIT-2A017E.5,05/25/2026 12:38
CMAU6010622,3134568,CMA180360,CWIT-1B,Y-CWIT-1B144G.2,05/25/2026 12:37
OOLU6011990,3134569,CMA180360,CWIT-2A,Y-CWIT-2A888M.3,05/25/2026 12:37
HLCU6012131,3134567,CMA180360,CWIT-2A,Y-CWIT-2A695F.1,05/25/2026 12:36
TRLU6013075,3134566,CMA180360,CWIT-2A,Y-CWIT-2A363B.1,05/25/2026 12:35
GCXU6015288,3134565,CMA180360,CWIT-2A,Y-CWIT-2A485D.5,05/25/2026 12:35
ONEY6009418,3134560,CMA180360,CWIT-4D,Y-CWIT-4D893N.2,05/25/2026 12:32
CMAU6015940,3134557,CMA180360,CWIT-2A,Y-CWIT-2A266C.5,05/25/2026 12:30
GCXU6014584,3134555,CMA180360,CWIT-2A,Y-CWIT-2A543K.4,05/25/2026 12:29
CMAU6009795,3134553,CMA180360,CWIT-2A,Y-CWIT-2A034C.3,05/25/2026 12:28
ONEY6015939,3134552,CMA180360,CWIT-2A,Y-CWIT-2A846G.4,05/25/2026 12:27
TRLU6015502,3134551,CMA180360,CWIT-2A,Y-CWIT-2A194G.6,05/25/2026 12:26
OOLU6012680,3134549,CMA180360,CWIT-2A,Y-CWIT-2A171E.5,05/25/2026 12:25
OOLU6010287,3134544,CMA180360,CWIT-4D,Y-CWIT-4D681F.2,05/25/2026 12:22
MSCU6013873,3134542,CMA180360,CWIT-1B,Y-CWIT-1B120G.4,05/25/2026 12:21
MSCU6013561,3134539,CMA180360,CWIT-2A,Y-CWIT-2A978M.4,05/25/2026 12:19
HLCU6015938,3134538,CMA180360,CWIT-2A,Y-CWIT-2A909K.6,05/25/2026 12:19
TRLU6010198,3134535,CMA180360,CWIT-2A,Y-CWIT-2A236C.1,05/25/2026 12:17
GCXU6009557,3134534,CMA180360,CWIT-2A,Y-CWIT-2A066K.2,05/25/2026 12:16
MAEU6015937,3134530,CMA180360,CWIT-2A,Y-CWIT-2A561L.4,05/25/2026 12:14
MSCU6009487,3134528,CMA180360,CWIT-2A,Y-CWIT-2A070N.5,05/25/2026 12:13
