Time Completed,Event Type,Move Kind,Unit Category,Unit Nbr,Crane CHE,From Position,To Position,Carrier Visit,Line Op,Exclude
26-Feb-22 2322,UNIT_LOAD,Load,Export,CMAU6011363,STS01,Y-CWIT-5D424C.3,V-MAE180330-212931,MAE180330,MSC,No
26-Feb-22 2322,UNIT_LOAD,Load,Transship,ONEY6011215,STS04,Y-CWIT-4D184F.1,V-MAE180330-916543,MAE180330,MSC,Yes
26-Feb-22 2323,UNIT_LOAD,Load,Export,MSCU6010715,STS03,Y-CWIT-1B273J.5,V-MAE180330-253340,MAE180330,MSC,No
26-Feb-22 2324,UNIT_RESTOW,Restow,Import,MAEU6008478,STS06,Y-CWIT-3D869J.6,Y-CWIT-4D434K.4,MAE180330,MSC,No
26-Feb-22 2324,UNIT_DISCHARGE,Discharge,Transship,HLCU6011001,STS01,V-MAE180330-629883,Y-CWIT-2A362J.1,MAE180330,MSC,Yes
26-Feb-22 2325,UNIT_LOAD,Load,Transship,TRLU6010124,STS03,Y-CWIT-3D158C.4,V-MAE180330-977949,MAE180330,MSC,Yes
26-Feb-22 2325,UNIT_DISCHARGE,Discharge,Export,HLCU6010630,STS01,V-MAE180330-928977,Y-CWIT-2A218D.3,MAE180330,MSC,No
26-Feb-22 2326,UNIT_RESTOW,Restow,Import,OOLU6010912,STS03,Y-CWIT-3A339C.5,Y-CWIT-5D442M.4,MAE180330,MSC,No
26-Feb-22 2327,UNIT_LOAD,Load,Export,ONEY6009558,STS03,Y-CWIT-3A948F.6,V-MAE180330-967377,MAE180330,MSC,No
26-Feb-22 2327,UNIT_DISCHARGE,Discharge,Import,OOLU6012121,STS06,V-MAE180330-801225,Y-CWIT-2A952A.5,MAE180330,MSC,No
26-Feb-22 2328,UNIT_LOAD,Load,Export,MAEU6008699,STS06,Y-CWIT-1B183D.1,V-MAE180330-609166,MAE180330,MSC,No
26-Feb-22 2328,UNIT_DISCHARGE,Discharge,Transship,GCXU6010599,STS04,V-MAE180330-645504,Y-CWIT-2A724H.5,MAE180330,MSC,No
26-Feb-22 2329,UNIT_RESTOW,Restow,Export,OOLU6010872,STS04,Y-CWIT-3D755H.6,Y-CWIT-2A067E.1,MAE180330,MSC,No
26-Feb-22 2330,UNIT_LOAD,Load,Import,CMAU6008907,STS01,Y-CWIT-3A592M.5,V-MAE180330-753563,MAE180330,MSC,No
26-Feb-22 2330,UNIT_LOAD,Load,Import,MAEU6012027,STS03,Y-CWIT-3A889H.2,V-MAE180330-466254,MAE180330,MSC,No
26-Feb-22 2331,UNIT_RESTOW,Restow,Export,ONEY6009140,STS04,Y-CWIT-3A750A.6,Y-CWIT-3D043B.3,MAE180330,MSC,No
26-Feb-22 2331,UNIT_DISCHARGE,Discharge,Transship,MAEU6012122,STS03,V-MAE180330-826510,Y-CWIT-2A604K.4,MAE180330,MSC,No
26-Feb-22 2332,UNIT_DISCHARGE,Discharge,Import,ONEY6011054,STS01,V-MAE180330-859771,Y-CWIT-2A573D.6,MAE180330,MSC,Yes
26-Feb-22 2333,UNIT_DISCHARGE,Discharge,Transship,MAEU6008058,STS03,V-MAE180330-372505,Y-CWIT-2A082A.4,MAE180330,MSC,No
26-Feb-22 2333,UNIT_LOAD,Load,Import,TRLU6009254,STS03,Y-CWIT-3A140C.1,V-MAE180330-343116,MAE180330,MSC,No
26-Feb-22 2334,UNIT_DISCHARGE,Discharge,Transship,MSCU6012123,STS04,V-MAE180330-636375,Y-CWIT-2A477N.4,MAE180330,MSC,No
26-Feb-22 2334,UNIT_LOAD,Load,Transship,MSCU6009603,STS03,Y-CWIT-1B787L.4,V-MAE180330-621191,MAE180330,MSC,No
26-Feb-22 2335,UNIT_LOAD,Load,Export,CMAU6009235,STS06,Y-CWIT-1B234E.3,V-MAE180330-507397,MAE180330,MSC,No
26-Feb-22 2335,UNIT_RESTOW,Restow,Import,HLCU6009942,STS01,Y-CWIT-5D219K.3,Y-CWIT-1B698C.3,MAE180330,MSC,No
26-Feb-22 2336,UNIT_DISCHARGE,Discharge,Export,HLCU6010986,STS03,V-MAE180330-397109,Y-CWIT-2A288B.2,MAE180330,MSC,No
26-Feb-22 2337,UNIT_LOAD,Load,Export,MAEU6008755,STS03,Y-CWIT-1B174H.3,V-MAE180330-669335,MAE180330,MSC,No
26-Feb-22 2337,UNIT_DISCHARGE,Discharge,Export,MSCU6009737,STS01,V-MAE180330-389345,Y-CWIT-2A814F.3,MAE180330,MSC,No
26-Feb-22 2338,UNIT_LOAD,Load,Import,TRLU6011631,STS06,Y-CWIT-3D946F.3,V-MAE180330-219166,MAE180330,MSC,No
26-Feb-22 2338,UNIT_LOAD,Load,Export,MSCU6009118,STS06,Y-CWIT-4D779G.5,V-MAE180330-185182,MAE180330,MSC,No
26-Feb-22 2339,UNIT_DISCHARGE,Discharge,Transship,CMAU6012124,STS01,V-MAE180330-607314,Y-CWIT-2A595J.5,MAE180330,MSC,Yes
26-Feb-22 2339,UNIT_RESTOW,Restow,Import,GCXU6008868,STS01,Y-CWIT-3D121K.3,Y-CWIT-2A180M.1,MAE180330,MSC,No
26-Feb-22 2340,UNIT_DISCHARGE,Discharge,Import,HLCU6008836,STS06,V-MAE180330-414648,Y-CWIT-2A693N.1,MAE180330,MSC,No
26-Feb-22 2341,UNIT_DISCHARGE,Discharge,Import,TRLU6010166,STS01,V-MAE180330-533663,Y-CWIT-2A576A.2,MAE180330,MSC,No
26-Feb-22 2341,UNIT_DISCHARGE,Discharge,Export,ONEY6008489,STS04,V-MAE180330-618302,Y-CWIT-2A113C.3,MAE180330,MSC,No
26-Feb-22 2342,UNIT_LOAD,Load,Export,TRLU6012117,STS03,Y-CWIT-5D145F.2,V-MAE180330-241782,MAE180330,MSC,No
26-Feb-22 2342,UNIT_DISCHARGE,Discharge,Export,MSCU6009672,STS03,V-MAE180330-582308,Y-CWIT-2A847A.4,MAE180330,MSC,Yes
26-Feb-22 2343,UNIT_RESTOW,Restow,Import,MSCU6008447,STS04,Y-CWIT-2A202L.1,Y-CWIT-3A284D.5,MAE180330,MSC,No
26-Feb-22 2344,UNIT_LOAD,Load,Export,ONEY6008965,STS01,Y-CWIT-1B058N.2,V-MAE180330-500743,MAE180330,MSC,Yes
26-Feb-22 2344,UNIT_LOAD,Load,Export,HLCU6010947,STS04,Y-CWIT-5D432E.4,V-MAE180330-562585,MAE180330,MSC,No
26-Feb-22 2345,UNIT_DISCHARGE,Discharge,Export,MAEU6009606,STS03,V-MAE180330-490892,Y-CWIT-2A797M.3,MAE180330,MSC,No
26-Feb-22 2346,UNIT_DISCHARGE,Discharge,Transship,ONEY6011136,STS03,V-MAE180330-909330,Y-CWIT-2A305D.5,MAE180330,MSC,No
26-Feb-22 2346,UNIT_DISCHARGE,Discharge,Import,ONEY6008230,STS06,V-MAE180330-107561,Y-CWIT-2A081L.2,MAE180330,MSC,Yes
26-Feb-22 2347,UNIT_LOAD,Load,Import,OOLU6012083,STS03,Y-CWIT-5D898M.5,V-MAE180330-776716,MAE180330,MSC,No
26-Feb-22 2347,UNIT_RESTOW,Restow,Import,CMAU6010817,STS01,Y-CWIT-4D821L.1,Y-CWIT-3A198L.2,MAE180330,MSC,Yes
26-Feb-22 2348,UNIT_DISCHARGE,Discharge,Transship,ONEY6012125,STS01,V-MAE180330-808981,Y-CWIT-2A866B.2,MAE180330,MSC,No
26-Feb-22 2349,UNIT_DISCHARGE,Discharge,Transship,ONEY6010836,STS06,V-MAE180330-484050,Y-CWIT-2A080J.6,MAE180330,MSC,No
26-Feb-22 2349,UNIT_LOAD,Load,Export,ONEY6010713,STS06,Y-CWIT-1B153A.6,V-MAE180330-192980,MAE180330,MSC,No
26-Feb-22 2350,UNIT_DISCHARGE,Discharge,Export,MAEU6010211,STS03,V-MAE180330-359957,Y-CWIT-2A773J.5,MAE180330,MSC,No
26-Feb-23 0446,UNIT_LOAD,Load,Transship,ONEY6011942,STS01,Y-CWIT-1B438D.3,V-8YF180258-427115,8YF180258,MSC,No
26-Feb-23 0447,UNIT_DISCHARGE,Discharge,Transship,ONEY6012071,STS06,V-8YF180258-210990,Y-CWIT-2A563G.5,8YF180258,MSC,No
26-Feb-23 0447,UNIT_LOAD,Load,Transship,MAEU6011753,STS06,Y-CWIT-4D017A.1,V-8YF180258-776819,8YF180258,MSC,No
26-Feb-23 0448,UNIT_DISCHARGE,Discharge,Transship,GCXU6009086,STS06,V-8YF180258-779072,Y-CWIT-2A607N.4,8YF180258,MSC,No
26-Feb-23 0449,UNIT_DISCHARGE,Discharge,Export,OOLU6010698,STS04,V-8YF180258-319695,Y-CWIT-2A433C.5,8YF180258,MSC,No
26-Feb-23 0450,UNIT_LOAD,Load,Transship,GCXU6011996,STS04,Y-CWIT-2A667D.2,V-8YF180258-264895,8YF180258,MSC,Yes
26-Feb-23 0451,UNIT_LOAD,Load,Export,CMAU6011839,STS05,Y-CWIT-5D628E.2,V-8YF180258-763029,8YF180258,MSC,Yes
26-Feb-23 0452,UNIT_DISCHARGE,Discharge,Import,TRLU6011479,STS01,V-8YF180258-267650,Y-CWIT-2A188H.6,8YF180258,MSC,No
26-Feb-23 0452,UNIT_DISCHARGE,Discharge,Import,TRLU6008462,STS04,V-8YF180258-565573,Y-CWIT-2A728N.1,8YF180258,MSC,No
26-Feb-23 0453,UNIT_LOAD,Load,Transship,TRLU6011310,STS04,Y-CWIT-2A912D.1,V-8YF180258-467052,8YF180258,MSC,No
26-Feb-23 0454,UNIT_DISCHARGE,Discharge,Export,MAEU6010443,STS01,V-8YF180258-325418,Y-CWIT-2A721B.2,8YF180258,MSC,No
26-Feb-23 0455,UNIT_DISCHARGE,Discharge,Import,HLCU6009739,STS04,V-8YF180258-443629,Y-CWIT-2A654L.5,8YF180258,MSC,No
26-Feb-23 0456,UNIT_DISCHARGE,Discharge,Import,ONEY6009453,STS05,V-8YF180258-686007,Y-CWIT-2A259F.2,8YF180258,MSC,No
26-Feb-23 0457,UNIT_DISCHARGE,Discharge,Export,CMAU6009389,STS04,V-8YF180258-412481,Y-CWIT-2A727L.2,8YF180258,MSC,No
26-Feb-23 0458,UNIT_DISCHARGE,Discharge,Export,MAEU6008755,STS05,V-8YF180258-669655,Y-CWIT-1B171J.1,8YF180258,MSC,No
26-Feb-23 0458,UNIT_DISCHARGE,Discharge,Import,ONEY6011215,STS06,V-8YF180258-806186,Y-CWIT-1B259L.4,8YF180258,MSC,No
26-Feb-23 0459,UNIT_RESTOW,Restow,Import,GCXU6010169,STS05,Y-CWIT-5D382E.4,Y-CWIT-5D668H.3,8YF180258,MSC,No
26-Feb-23 0500,UNIT_DISCHARGE,Discharge,Import,MAEU6010192,STS04,V-8YF180258-842964,Y-CWIT-1B447A.4,8YF180258,MSC,No
26-Feb-23 0501,UNIT_DISCHARGE,Discharge,Import,ONEY6010784,STS01,V-8YF180258-212234,Y-CWIT-1B906C.1,8YF180258,MSC,No
26-Feb-23 0502,UNIT_DISCHARGE,Discharge,Import,HLCU6011341,STS01,V-8YF180258-624784,Y-CWIT-1B919M.1,8YF180258,MSC,No
26-Feb-23 0503,UNIT_DISCHARGE,Discharge,Import,CMAU6010016,STS01,V-8YF180258-201467,Y-CWIT-1B305E.5,8YF180258,MSC,No
26-Feb-23 0503,UNIT_LOAD,Load,Import,MAEU6009929,STS01,Y-CWIT-1B094F.6,V-8YF180258-394453,8YF180258,MSC,No
26-Feb-23 0504,UNIT_DISCHARGE,Discharge,Transship,CMAU6012072,STS05,V-8YF180258-525447,Y-CWIT-1B577M.5,8YF180258,MSC,No
26-Feb-23 0505,UNIT_DISCHARGE,Discharge,Export,ONEY6008457,STS01,V-8YF180258-831356,Y-CWIT-1B800J.5,8YF180258,MSC,Yes
26-Feb-23 0506,UNIT_LOAD,Load,Transship,MAEU6009175,STS06,Y-CWIT-2A387E.1,V-8YF180258-551378,8YF180258,MSC,No
26-Feb-23 0507,UNIT_RESTOW,Restow,Transship,OOLU6008759,STS06,Y-CWIT-4D347G.5,Y-CWIT-4D454J.3,8YF180258,MSC,No
26-Feb-23 0508,UNIT_DISCHARGE,Discharge,Import,GCXU6011591,STS06,V-8YF180258-923726,Y-CWIT-1B032D.2,8YF180258,MSC,Yes
26-Feb-23 0508,UNIT_LOAD,Load,Export,MSCU6010101,STS06,Y-CWIT-2A164G.6,V-8YF180258-887503,8YF180258,MSC,No
26-Feb-23 0509,UNIT_LOAD,Load,Transship,HLCU6011514,STS06,Y-CWIT-3A037B.5,V-8YF180258-495326,8YF180258,MSC,No
26-Feb-23 0510,UNIT_LOAD,Load,Import,ONEY6012051,STS06,Y-CWIT-5D009F.3,V-8YF180258-818263,8YF180258,MSC,No
26-Feb-23 0511,UNIT_DISCHARGE,Discharge,Export,GCXU6012073,STS01,V-8YF180258-272858,Y-CWIT-1B821M.2,8YF180258,MSC,Yes
26-Feb-23 0512,UNIT_LOAD,Load,Transship,CMAU6010135,STS06,Y-CWIT-1B036B.2,V-8YF180258-208380,8YF180258,MSC,Yes
26-Feb-23 0513,UNIT_DISCHARGE,Discharge,Transship,HLCU6010021,STS04,V-8YF180258-459229,Y-CWIT-1B769H.6,8YF180258,MSC,No
26-Feb-23 0514,UNIT_RESTOW,Restow,Export,GCXU6011024,STS04,Y-CWIT-5D336A.1,Y-CWIT-5D524K.3,8YF180258,MSC,Yes
26-Feb-23 0515,UNIT_DISCHARGE,Discharge,Import,MAEU6012074,STS05,V-8YF180258-593388,Y-CWIT-1B790N.4,8YF180258,MSC,No
26-Feb-23 0515,UNIT_DISCHARGE,Discharge,Transship,CMAU6011781,STS05,V-8YF180258-844073,Y-CWIT-1B789L.2,8YF180258,MSC,No
26-Feb-23 0516,UNIT_LOAD,Load,Export,TRLU6011833,STS05,Y-CWIT-5D337E.6,V-8YF180258-852108,8YF180258,MSC,Yes
26-Feb-23 0517,UNIT_DISCHARGE,Discharge,Export,CMAU6012075,STS06,V-8YF180258-146688,Y-CWIT-1B621N.2,8YF180258,MSC,No
26-Feb-23 0518,UNIT_DISCHARGE,Discharge,Transship,MSCU6008781,STS04,V-8YF180258-508707,Y-CWIT-1B047C.3,8YF180258,MSC,Yes
26-Feb-23 0519,UNIT_LOAD,Load,Transship,GCXU6010749,STS06,Y-CWIT-4D211F.6,V-8YF180258-591327,8YF180258,MSC,No
26-Feb-23 0520,UNIT_RESTOW,Restow,Export,CMAU6008488,STS04,Y-CWIT-1B425D.6,Y-CWIT-2A900C.1,8YF180258,MSC,No
26-Feb-23 0520,UNIT_DISCHARGE,Discharge,Import,ONEY6011624,STS06,V-8YF180258-175460,Y-CWIT-1B216L.4,8YF180258,MSC,No
26-Feb-23 0521,UNIT_DISCHARGE,Discharge,Export,TRLU6010863,STS05,V-8YF180258-481104,Y-CWIT-1B709L.2,8YF180258,MSC,No
26-Feb-23 0522,UNIT_LOAD,Load,Export,MSCU6011693,STS04,Y-CWIT-2A305D.6,V-8YF180258-602854,8YF180258,MSC,No
26-Feb-23 0523,UNIT_DISCHARGE,Discharge,Export,GCXU6011397,STS04,V-8YF180258-859843,Y-CWIT-1B566J.3,8YF180258,MSC,No
26-Feb-23 0524,UNIT_DISCHARGE,Discharge,Import,OOLU6012076,STS04,V-8YF180258-615489,Y-CWIT-1B571A.2,8YF180258,MSC,No
26-Feb-23 0525,UNIT_DISCHARGE,Discharge,Export,CMAU6008016,STS05,V-8YF180258-767809,Y-CWIT-1B708N.2,8YF180258,MSC,No
26-Feb-23 0526,UNIT_DISCHARGE,Discharge,Export,CMAU6012077,STS05,V-8YF180258-742212,Y-CWIT-1B705D.6,8YF180258,MSC,No
26-Feb-23 0526,UNIT_RESTOW,Restow,Transship,ONEY6011797,STS01,Y-CWIT-2A777E.1,Y-CWIT-4D498M.3,8YF180258,MSC,No
26-Feb-23 0527,UNIT_LOAD,Load,Export,ONEY6008582,STS05,Y-CWIT-4D790A.2,V-8YF180258-811248,8YF180258,MSC,No
26-Feb-23 0528,UNIT_DISCHARGE,Discharge,Transship,OOLU6012078,STS05,V-8YF180258-853147,Y-CWIT-1B664B.2,8YF180258,MSC,No
26-Feb-23 0529,UNIT_DISCHARGE,Discharge,Export,MSCU6009603,STS04,V-8YF180258-186400,Y-CWIT-1B212H.1,8YF180258,MSC,Yes
26-Feb-23 0530,UNIT_DISCHARGE,Discharge,Import,MSCU6008572,STS01,V-8YF180258-283057,Y-CWIT-1B931L.4,8YF180258,MSC,Yes
26-Feb-23 0531,UNIT_LOAD,Load,Transship,GCXU6010600,STS06,Y-CWIT-5D525G.5,V-8YF180258-399728,8YF180258,MSC,Yes
26-Feb-23 0531,UNIT_LOAD,Load,Import,ONEY6012031,STS01,Y-CWIT-4D394H.6,V-8YF180258-300543,8YF180258,MSC,No
26-Feb-23 0532,UNIT_DISCHARGE,Discharge,Transship,MSCU6012079,STS06,V-8YF180258-424438,Y-CWIT-1B894N.1,8YF180258,MSC,Yes
26-Feb-23 0533,UNIT_LOAD,Load,Import,MSCU6011728,STS01,Y-CWIT-3A704H.6,V-8YF180258-638981,8YF180258,MSC,No
26-Feb-23 0534,UNIT_DISCHARGE,Discharge,Transship,ONEY6010654,STS01,V-8YF180258-197012,Y-CWIT-1B062G.5,8YF180258,MSC,Yes
26-Feb-23 0535,UNIT_LOAD,Load,Transship,MAEU6008399,STS01,Y-CWIT-5D176L.1,V-8YF180258-374777,8YF180258,MSC,No
26-Feb-23 0536,UNIT_LOAD,Load,Export,OOLU6010996,STS04,Y-CWIT-2A867C.6,V-8YF180258-750380,8YF180258,MSC,Yes
26-Feb-23 0537,UNIT_RESTOW,Restow,Import,ONEY6011192,STS01,Y-CWIT-4D841E.6,Y-CWIT-4D436G.2,8YF180258,MSC,No
26-Feb-23 0537,UNIT_RESTOW,Restow,Export,GCXU6010513,STS06,Y-CWIT-3A802K.1,Y-CWIT-3A587N.2,8YF180258,MSC,No
26-Feb-23 0538,UNIT_LOAD,Load,Transship,MSCU6009744,STS04,Y-CWIT-3A254B.3,V-8YF180258-791662,8YF180258,MSC,Yes
26-Feb-23 0539,UNIT_DISCHARGE,Discharge,Export,HLCU6009087,STS01,V-8YF180258-279870,Y-CWIT-1B407G.1,8YF180258,MSC,Yes
26-Feb-23 0540,UNIT_LOAD,Load,Import,GCXU6008653,STS06,Y-CWIT-2A333M.5,V-8YF180258-100108,8YF180258,MSC,No
26-Feb-23 0541,UNIT_LOAD,Load,Export,CMAU6008532,STS01,Y-CWIT-5D063G.4,V-8YF180258-920540,8YF180258,MSC,Yes
26-Feb-23 0542,UNIT_DISCHARGE,Discharge,Transship,CMAU6012080,STS05,V-8YF180258-877607,Y-CWIT-1B279J.3,8YF180258,MSC,Yes
26-Feb-23 0542,UNIT_LOAD,Load,Export,ONEY6011483,STS04,Y-CWIT-3A932C.3,V-8YF180258-974207,8YF180258,MSC,No
26-Feb-23 0543,UNIT_DISCHARGE,Discharge,Transship,MAEU6010610,STS05,V-8YF180258-333543,Y-CWIT-1B705B.1,8YF180258,MSC,No
26-Feb-23 0544,UNIT_LOAD,Load,Transship,ONEY6008073,STS06,Y-CWIT-2A117D.3,V-8YF180258-989667,8YF180258,MSC,No
26-Feb-23 0545,UNIT_RESTOW,Restow,Import,TRLU6011815,STS06,Y-CWIT-2A749A.4,Y-CWIT-4D434G.4,8YF180258,MSC,No
26-Feb-23 0546,UNIT_DISCHARGE,Discharge,Import,GCXU6010783,STS01,V-8YF180258-586352,Y-CWIT-1B177E.2,8YF180258,MSC,No
26-Feb-23 0547,UNIT_LOAD,Load,Import,CMAU6011053,STS01,Y-CWIT-5D696J.5,V-8YF180258-392786,8YF180258,MSC,No
26-Feb-23 0547,UNIT_DISCHARGE,Discharge,Transship,MSCU6011157,STS04,V-8YF180258-505410,Y-CWIT-1B630D.1,8YF180258,MSC,No
26-Feb-23 0548,UNIT_RESTOW,Restow,Export,GCXU6010152,STS06,Y-CWIT-3A212N.6,Y-CWIT-4D099L.1,8YF180258,MSC,No
26-Feb-23 0549,UNIT_LOAD,Load,Export,ONEY6008957,STS06,Y-CWIT-5D131D.1,V-8YF180258-302270,8YF180258,MSC,No
26-Feb-23 0550,UNIT_DISCHARGE,Discharge,Import,GCXU6009455,STS04,V-8YF180258-268437,Y-CWIT-1B499E.3,8YF180258,MSC,No
26-Feb-23 0551,UNIT_DISCHARGE,Discharge,Import,MAEU6010945,STS05,V-8YF180258-513956,Y-CWIT-1B411N.2,8YF180258,MSC,No
26-Feb-23 0552,UNIT_DISCHARGE,Discharge,Transship,GCXU6008898,STS05,V-8YF180258-785473,Y-CWIT-1B561G.4,8YF180258,MSC,No
26-Feb-23 0552,UNIT_DISCHARGE,Discharge,Transship,TRLU6010910,STS01,V-8YF180258-759602,Y-CWIT-1B249E.4,8YF180258,MSC,Yes
26-Feb-23 0803,UNIT_LOAD,Load,Import,GCXU6011759,STS06,Y-CWIT-4D233E.4,V-MSC180342-479408,MSC180342,MSC,No
26-Feb-23 0803,UNIT_LOAD,Load,Import,MSCU6008013,STS03,Y-CWIT-2A419G.6,V-MSC180342-840287,MSC180342,MSC,No
26-Feb-23 0804,UNIT_LOAD,Load,Export,HLCU6011835,STS04,Y-CWIT-3A498N.5,V-MSC180342-218607,MSC180342,MSC,No
26-Feb-23 0805,UNIT_LOAD,Load,Export,GCXU6011311,STS02,Y-CWIT-3D844C.4,V-MSC180342-727179,MSC180342,MSC,No
26-Feb-23 0806,UNIT_DISCHARGE,Discharge,Export,CMAU6011898,STS06,V-MSC180342-290972,Y-CWIT-1B748E.2,MSC180342,MSC,No
26-Feb-23 0807,UNIT_LOAD,Load,Transship,TRLU6010828,STS03,Y-CWIT-3A983L.6,V-MSC180342-201195,MSC180342,MSC,No
26-Feb-23 0807,UNIT_DISCHARGE,Discharge,Import,OOLU6010276,STS02,V-MSC180342-839674,Y-CWIT-1B721K.3,MSC180342,MSC,No
26-Feb-23 0808,UNIT_RESTOW,Restow,Transship,MSCU6009136,STS06,Y-CWIT-3A227E.6,Y-CWIT-2A971G.4,MSC180342,MSC,No
26-Feb-23 0809,UNIT_LOAD,Load,Export,ONEY6008834,STS03,Y-CWIT-2A994L.6,V-MSC180342-793198,MSC180342,MSC,No
26-Feb-23 0810,UNIT_LOAD,Load,Transship,CMAU6010137,STS06,Y-CWIT-3D620N.1,V-MSC180342-495167,MSC180342,MSC,Yes
26-Feb-23 0810,UNIT_LOAD,Load,Export,HLCU6009243,STS02,Y-CWIT-1B895E.2,V-MSC180342-724506,MSC180342,MSC,Yes
26-Feb-23 0811,UNIT_LOAD,Load,Export,MSCU6009193,STS03,Y-CWIT-2A973A.4,V-MSC180342-318103,MSC180342,MSC,No
26-Feb-23 0812,UNIT_LOAD,Load,Transship,GCXU6009651,STS03,Y-CWIT-4D981A.5,V-MSC180342-159492,MSC180342,MSC,No
26-Feb-23 0813,UNIT_DISCHARGE,Discharge,Export,TRLU6008328,STS06,V-MSC180342-820174,Y-CWIT-1B166K.3,MSC180342,MSC,No
26-Feb-23 0814,UNIT_LOAD,Load,Export,MAEU6010551,STS02,Y-CWIT-2A208L.1,V-MSC180342-184131,MSC180342,MSC,Yes
26-Feb-23 0814,UNIT_DISCHARGE,Discharge,Import,OOLU6012049,STS03,V-MSC180342-764398,Y-CWIT-1B088E.3,MSC180342,MSC,No
26-Feb-23 0815,UNIT_DISCHARGE,Discharge,Export,GCXU6012050,STS03,V-MSC180342-433368,Y-CWIT-1B582K.6,MSC180342,MSC,No
26-Feb-23 0816,UNIT_LOAD,Load,Export,GCXU6011166,STS02,Y-CWIT-2A747E.3,V-MSC180342-521139,MSC180342,MSC,Yes
26-Feb-23 0817,UNIT_DISCHARGE,Discharge,Import,ONEY6012051,STS03,V-MSC180342-420396,Y-CWIT-1B472E.5,MSC180342,MSC,No
26-Feb-23 0818,UNIT_LOAD,Load,Import,OOLU6008731,STS03,Y-CWIT-2A826D.2,V-MSC180342-519651,MSC180342,MSC,No
26-Feb-23 0818,UNIT_LOAD,Load,Transship,TRLU6011964,STS02,Y-CWIT-3A083N.5,V-MSC180342-896057,MSC180342,MSC,No
26-Feb-23 0819,UNIT_LOAD,Load,Transship,CMAU6011137,STS04,Y-CWIT-3D556K.5,V-MSC180342-524606,MSC180342,MSC,No
26-Feb-23 0820,UNIT_DISCHARGE,Discharge,Export,TRLU6009254,STS03,V-MSC180342-443683,Y-CWIT-1B247J.5,MSC180342,MSC,No
26-Feb-23 0821,UNIT_RESTOW,Restow,Export,ONEY6009126,STS02,Y-CWIT-3A217N.2,Y-CWIT-4D965D.2,MSC180342,MSC,Yes
26-Feb-23 0821,UNIT_DISCHARGE,Discharge,Export,GCXU6008435,STS03,V-MSC180342-498013,Y-CWIT-1B106L.1,MSC180342,MSC,No
26-Feb-23 0822,UNIT_LOAD,Load,Import,ONEY6010802,STS02,Y-CWIT-4D964D.6,V-MSC180342-947294,MSC180342,MSC,No
26-Feb-23 0823,UNIT_LOAD,Load,Import,GCXU6011924,STS04,Y-CWIT-1B484D.3,V-MSC180342-561155,MSC180342,MSC,No
26-Feb-23 0824,UNIT_LOAD,Load,Import,GCXU6008278,STS06,Y-CWIT-3D151H.2,V-MSC180342-215282,MSC180342,MSC,No
26-Feb-23 0824,UNIT_DISCHARGE,Discharge,Import,HLCU6008708,STS02,V-MSC180342-618180,Y-CWIT-1B259E.3,MSC180342,MSC,No
26-Feb-23 0825,UNIT_DISCHARGE,Discharge,Export,CMAU6010873,STS03,V-MSC180342-155825,Y-CWIT-1B842F.3,MSC180342,MSC,No
26-Feb-23 0826,UNIT_DISCHARGE,Discharge,Import,OOLU6011250,STS02,V-MSC180342-295052,Y-CWIT-1B789M.3,MSC180342,MSC,No
26-Feb-23 0827,UNIT_LOAD,Load,Export,TRLU6011169,STS06,Y-CWIT-3D580G.6,V-MSC180342-743093,MSC180342,MSC,No
26-Feb-23 0828,UNIT_DISCHARGE,Discharge,Transship,OOLU6010629,STS02,V-MSC180342-686536,Y-CWIT-1B538D.1,MSC180342,MSC,No
26-Feb-23 0828,UNIT_LOAD,Load,Export,MSCU6011895,STS06,Y-CWIT-5D920E.4,V-MSC180342-712745,MSC180342,MSC,No
26-Feb-23 0829,UNIT_DISCHARGE,Discharge,Export,TRLU6012052,STS03,V-MSC180342-154645,Y-CWIT-1B497D.6,MSC180342,MSC,No
26-Feb-23 0830,UNIT_LOAD,Load,Export,ONEY6011919,STS02,Y-CWIT-5D573D.5,V-MSC180342-284111,MSC180342,MSC,No
26-Feb-23 0831,UNIT_RESTOW,Restow,Export,MSCU6011936,STS03,Y-CWIT-3A712E.6,Y-CWIT-2A944K.2,MSC180342,MSC,No
26-Feb-23 0831,UNIT_RESTOW,Restow,Export,TRLU6011376,STS02,Y-CWIT-4D524C.5,Y-CWIT-1B239B.4,MSC180342,MSC,Yes
26-Feb-23 0832,UNIT_DISCHARGE,Discharge,Import,OOLU6010226,STS03,V-MSC180342-417265,Y-CWIT-1B419N.6,MSC180342,MSC,No
26-Feb-23 0833,UNIT_DISCHARGE,Discharge,Export,TRLU6009270,STS04,V-MSC180342-956735,Y-CWIT-1B667M.3,MSC180342,MSC,No
26-Feb-23 0834,UNIT_LOAD,Load,Transship,TRLU6011933,STS03,Y-CWIT-3D500J.4,V-MSC180342-435528,MSC180342,MSC,No
26-Feb-23 0834,UNIT_LOAD,Load,Transship,CMAU6010554,STS03,Y-CWIT-2A208D.1,V-MSC180342-542329,MSC180342,MSC,No
26-Feb-23 0835,UNIT_LOAD,Load,Transship,HLCU6011230,STS02,Y-CWIT-4D241B.2,V-MSC180342-331793,MSC180342,MSC,No
26-Feb-23 0836,UNIT_DISCHARGE,Discharge,Export,MSCU6010097,STS02,V-MSC180342-869341,Y-CWIT-1B503N.2,MSC180342,MSC,No
