Time Completed,Event Type,Move Kind,Unit Category,Unit Nbr,Crane CHE,From Position,To Position,Carrier Visit,Line Op,Exclude
26-Mar-05 1617,UNIT_LOAD,Load,Export,MAEU6002097,STS01,Y-PEB-G29836C6,V-MAE180163-772636,MAE180163,MKL,No
26-Mar-05 1617,UNIT_LOAD,Load,Import,TRLU6004285,STS04,Y-PEB-H96724C6,V-MAE180163-318271,MAE180163,MKL,Yes
26-Mar-05 1618,UNIT_LOAD,Load,Import,HLCU6003515,STS01,Y-PEB-H91237C5,V-MAE180163-994683,MAE180163,MKL,No
26-Mar-05 1619,UNIT_LOAD,Load,Export,TRLU6004455,STS01,Y-PEB-F11076C4,V-MAE180163-778495,MAE180163,MKL,No
26-Mar-05 1619,UNIT_RESTOW,Restow,Import,TRLU6000875,STS04,Y-PEB-A11020C6,Y-PEB-D22764C1,MAE180163,MKL,No
26-Mar-05 1620,UNIT_LOAD,Load,Transship,TRLU6002026,STS01,Y-PEB-H92231C1,V-MAE180163-348483,MAE180163,MKL,No
26-Mar-05 1620,UNIT_DISCHARGE,Discharge,Transship,ONEY6004693,STS06,V-MAE180163-137495,Y-PEB-H35995C2,MAE180163,MKL,No
26-Mar-05 1621,UNIT_LOAD,Load,Import,HLCU6002594,STS03,Y-PEB-A42269C5,V-MAE180163-160868,MAE180163,MKL,No
26-Mar-05 1621,UNIT_LOAD,Load,Import,ONEY6002331,STS06,Y-PEB-C90560C5,V-MAE180163-940700,MAE180163,MKL,No
26-Mar-05 1622,UNIT_DISCHARGE,Discharge,Import,CMAU6001359,STS04,V-MAE180163-510918,Y-PEB-H90775C3,MAE180163,MKL,No
26-Mar-05 1623,UNIT_DISCHARGE,Discharge,Transship,CMAU6003710,STS04,V-MAE180163-905367,Y-PEB-H80436C5,MAE180163,MKL,Yes
26-Mar-05 1623,UNIT_RESTOW,Restow,Transship,GCXU6002583,STS03,Y-PEB-F53948C2,Y-PEB-F67951C6,MAE180163,MKL,No
26-Mar-05 1624,UNIT_RESTOW,Restow,Transship,OOLU6003610,STS06,Y-PEB-A94298C4,Y-PEB-A26979C3,MAE180163,MKL,No
26-Mar-05 1624,UNIT_DISCHARGE,Discharge,Transship,HLCU6002169,STS03,V-MAE180163-865731,Y-PEB-H20476C3,MAE180163,MKL,No
26-Mar-05 1625,UNIT_LOAD,Load,Transship,HLCU6002249,STS06,Y-PEB-G72364C5,V-MAE180163-839793,MAE180163,MKL,Yes
26-Mar-05 1625,UNIT_LOAD,Load,Transship,HLCU6003047,STS01,Y-PEB-A51041C5,V-MAE180163-452689,MAE180163,MKL,No
26-Mar-05 1626,UNIT_LOAD,Load,Export,HLCU6000644,STS03,Y-PEB-H45153C5,V-MAE180163-430584,MAE180163,MKL,No
26-Mar-05 1627,UNIT_RESTOW,Restow,Import,HLCU6002963,STS01,Y-PEB-C79413C6,Y-PEB-F17952C5,MAE180163,MKL,No
26-Mar-05 1627,UNIT_DISCHARGE,Discharge,Transship,OOLU6003638,STS06,V-MAE180163-194395,Y-PEB-H28586C1,MAE180163,MKL,No
26-Mar-05 1628,UNIT_LOAD,Load,Import,CMAU6000427,STS03,Y-PEB-H32921C4,V-MAE180163-683650,MAE180163,MKL,No
26-Mar-05 1628,UNIT_RESTOW,Restow,Transship,OOLU6001192,STS01,Y-PEB-G54636C5,Y-PEB-H30675C2,MAE180163,MKL,Yes
26-Mar-05 1629,UNIT_DISCHARGE,Discharge,Export,CMAU6000276,STS06,V-MAE180163-791845,Y-PEB-H39638C6,MAE180163,MKL,No
26-Mar-05 1630,UNIT_DISCHARGE,Discharge,Transship,MSCU6000068,STS01,V-MAE180163-695690,Y-PEB-H34223C6,MAE180163,MKL,No
26-Mar-05 1630,UNIT_RESTOW,Restow,Import,GCXU6004684,STS04,Y-PEB-C31770C6,Y-PEB-C48272C5,MAE180163,MKL,No
26-Mar-05 1631,UNIT_DISCHARGE,Discharge,Import,MSCU6004694,STS01,V-MAE180163-291882,Y-PEB-H14368C5,MAE180163,MKL,No
26-Mar-05 1631,UNIT_RESTOW,Restow,Import,GCXU6003102,STS03,Y-PEB-H85159C4,Y-PEB-F56955C5,MAE180163,MKL,No
26-Mar-05 1632,UNIT_LOAD,Load,Export,GCXU6002385,STS01,Y-PEB-C70362C5,V-MAE180163-318056,MAE180163,MKL,No
26-Mar-05 1633,UNIT_DISCHARGE,Discharge,Transship,MAEU6000531,STS01,V-MAE180163-201171,Y-PEB-H48190C5,MAE180163,MKL,No
26-Mar-05 1633,UNIT_LOAD,Load,Export,CMAU6003655,STS03,Y-PEB-G11260C2,V-MAE180163-211250,MAE180163,MKL,No
26-Mar-05 1634,UNIT_DISCHARGE,Discharge,Export,HLCU6002687,STS03,V-MAE180163-415761,Y-PEB-H37978C6,MAE180163,MKL,No
26-Mar-05 1634,UNIT_LOAD,Load,Export,MAEU6000613,STS03,Y-PEB-G22536C5,V-MAE180163-840921,MAE180163,MKL,Yes
26-Mar-05 1635,UNIT_DISCHARGE,Discharge,Transship,TRLU6004695,STS01,V-MAE180163-881683,Y-PEB-H51919C6,MAE180163,MKL,No
26-Mar-05 1635,UNIT_DISCHARGE,Discharge,Export,ONEY6002700,STS03,V-MAE180163-283740,Y-PEB-H12745C4,MAE180163,MKL,No
26-Mar-05 1636,UNIT_DISCHARGE,Discharge,Export,MSCU6004067,STS04,V-MAE180163-442944,Y-PEB-H99358C3,MAE180163,MKL,No
26-Mar-05 1637,UNIT_LOAD,Load,Transship,GCXU6000831,STS01,Y-PEB-F80863C4,V-MAE180163-720457,MAE180163,MKL,No
26-Mar-05 1637,UNIT_LOAD,Load,Export,CMAU6002059,STS03,Y-PEB-D56568C2,V-MAE180163-548480,MAE180163,MKL,No
26-Mar-05 1638,UNIT_DISCHARGE,Discharge,Import,OOLU6000057,STS06,V-MAE180163-446627,Y-PEB-H23819C5,MAE180163,MKL,No
26-Mar-05 1639,UNIT_LOAD,Load,Transship,TRLU6001358,STS04,Y-PEB-F34530C1,V-MAE180163-240651,MAE180163,MKL,No
26-Mar-05 1639,UNIT_LOAD,Load,Transship,GCXU6003336,STS01,Y-PEB-A24172C2,V-MAE180163-431496,MAE180163,MKL,No
26-Mar-05 1640,UNIT_LOAD,Load,Import,CMAU6001098,STS03,Y-PEB-H48462C1,V-MAE180163-301537,MAE180163,MKL,No
26-Mar-05 1640,UNIT_LOAD,Load,Import,MSCU6004456,STS04,Y-PEB-C10164C6,V-MAE180163-403269,MAE180163,MKL,No
26-Mar-05 1641,UNIT_RESTOW,Restow,Import,CMAU6001950,STS06,Y-PEB-C86328C2,Y-PEB-D56799C3,MAE180163,MKL,Yes
26-Mar-05 1641,UNIT_LOAD,Load,Export,MAEU6002970,STS03,Y-PEB-D74752C5,V-MAE180163-677351,MAE180163,MKL,No
26-Mar-05 1642,UNIT_RESTOW,Restow,Import,ONEY6002827,STS04,Y-PEB-C39317C5,Y-PEB-C67867C1,MAE180163,MKL,Yes
26-Mar-05 1643,UNIT_DISCHARGE,Discharge,Import,HLCU6004696,STS06,V-MAE180163-643323,Y-PEB-H74433C4,MAE180163,MKL,No
26-Mar-05 1643,UNIT_DISCHARGE,Discharge,Export,MSCU6004697,STS03,V-MAE180163-702459,Y-PEB-H27010C6,MAE180163,MKL,No
26-Mar-05 1644,UNIT_LOAD,Load,Transship,MSCU6003950,STS03,Y-PEB-G76080C2,V-MAE180163-492412,MAE180163,MKL,No
26-Mar-05 1644,UNIT_DISCHARGE,Discharge,Import,OOLU6004698,STS04,V-MAE180163-477857,Y-PEB-H96119C1,MAE180163,MKL,No
26-Mar-05 1645,UNIT_LOAD,Load,Import,HLCU6000034,STS06,Y-PEB-A29122C6,V-MAE180163-518919,MAE180163,MKL,No
26-Mar-05 1646,UNIT_RESTOW,Restow,Export,MSCU6001215,STS01,Y-PEB-A14560C4,Y-PEB-F11316C5,MAE180163,MKL,No
26-Mar-05 1646,UNIT_DISCHARGE,Discharge,Transship,ONEY6001857,STS06,V-MAE180163-930413,Y-PEB-C40616C1,MAE180163,MKL,No
26-Mar-05 1647,UNIT_LOAD,Load,Export,MAEU6002688,STS03,Y-PEB-F92252C2,V-MAE180163-901620,MAE180163,MKL,No
26-Mar-05 1647,UNIT_DISCHARGE,Discharge,Export,MSCU6004191,STS03,V-MAE180163-797784,Y-PEB-C32161C4,MAE180163,MKL,No
26-Mar-05 1648,UNIT_LOAD,Load,Export,GCXU6001600,STS04,Y-PEB-F49426C5,V-MAE180163-643788,MAE180163,MKL,No
26-Mar-05 1648,UNIT_LOAD,Load,Export,GCXU6004324,STS04,Y-PEB-A59774C2,V-MAE180163-852127,MAE180163,MKL,Yes
26-Mar-05 1649,UNIT_LOAD,Load,Transship,GCXU6000463,STS06,Y-PEB-A61651C5,V-MAE180163-718250,MAE180163,MKL,Yes
26-Mar-05 1649,UNIT_DISCHARGE,Discharge,Transship,MSCU6000829,STS03,V-MAE180163-174226,Y-PEB-C62459C2,MAE180163,MKL,No
26-Mar-05 1650,UNIT_DISCHARGE,Discharge,Import,MAEU6001049,STS06,V-MAE180163-177705,Y-PEB-C15792C4,MAE180163,MKL,Yes
26-Mar-05 1651,UNIT_DISCHARGE,Discharge,Transship,CMAU6001859,STS06,V-MAE180163-839238,Y-PEB-C35213C2,MAE180163,MKL,No
26-Mar-05 1651,UNIT_RESTOW,Restow,Transship,OOLU6004429,STS03,Y-PEB-F65377C5,Y-PEB-D60029C6,MAE180163,MKL,No
26-Mar-05 1652,UNIT_LOAD,Load,Import,MSCU6000481,STS03,Y-PEB-F11928C5,V-MAE180163-932526,MAE180163,MKL,No
26-Mar-05 1652,UNIT_DISCHARGE,Discharge,Export,GCXU6003041,STS03,V-MAE180163-996256,Y-PEB-C41042C3,MAE180163,MKL,No
26-Mar-05 1658,UNIT_RESTOW,Restow,Export,HLCU6002733,STS04,Y-PEB-D11476C5,Y-PEB-D86038C1,MAE180007,MKL,No
26-Mar-05 1659,UNIT_LOAD,Load,Import,MAEU6003883,STS01,Y-PEB-F75784C2,V-MAE180007-260565,MAE180007,MKL,No
26-Mar-05 1700,UNIT_LOAD,Load,Import,OOLU6001999,STS04,Y-PEB-D64729C5,V-MAE180007-684318,MAE180007,MKL,No
26-Mar-05 1700,UNIT_LOAD,Load,Import,CMAU6000889,STS03,Y-PEB-A47122C6,V-MAE180007-396304,MAE180007,MKL,No
26-Mar-05 1701,UNIT_LOAD,Load,Import,HLCU6004683,STS01,Y-PEB-F76431C2,V-MAE180007-480186,MAE180007,MKL,No
26-Mar-05 1701,UNIT_DISCHARGE,Discharge,Export,GCXU6000085,STS03,V-MAE180007-509016,Y-PEB-D24763C2,MAE180007,MKL,No
26-Mar-05 1702,UNIT_DISCHARGE,Discharge,Transship,HLCU6001582,STS06,V-MAE180007-610167,Y-PEB-D15091C5,MAE180007,MKL,No
26-Mar-05 1703,UNIT_DISCHARGE,Discharge,Export,MAEU6002348,STS04,V-MAE180007-402747,Y-PEB-D50434C2,MAE180007,MKL,Yes
26-Mar-05 1703,UNIT_LOAD,Load,Transship,CMAU6002761,STS06,Y-PEB-A44480C4,V-MAE180007-872769,MAE180007,MKL,No
26-Mar-05 1704,UNIT_DISCHARGE,Discharge,Export,MAEU6000135,STS02,V-MAE180007-216870,Y-PEB-D98832C1,MAE180007,MKL,No
26-Mar-05 1704,UNIT_LOAD,Load,Export,OOLU6002075,STS06,Y-PEB-A55217C5,V-MAE180007-810607,MAE180007,MKL,No
26-Mar-05 1705,UNIT_LOAD,Load,Transship,ONEY6001771,STS01,Y-PEB-A36697C5,V-MAE180007-279720,MAE180007,MKL,No
26-Mar-05 1705,UNIT_DISCHARGE,Discharge,Transship,HLCU6002818,STS01,V-MAE180007-646001,Y-PEB-D10638C5,MAE180007,MKL,No
26-Mar-05 1706,UNIT_DISCHARGE,Discharge,Export,OOLU6004821,STS01,V-MAE180007-757515,Y-PEB-D20270C5,MAE180007,MKL,No
26-Mar-05 1707,UNIT_DISCHARGE,Discharge,Transship,CMAU6002284,STS01,V-MAE180007-518417,Y-PEB-D70131C4,MAE180007,MKL,Yes
26-Mar-05 1707,UNIT_LOAD,Load,Transship,HLCU6003974,STS04,Y-PEB-F10853C1,V-MAE180007-813545,MAE180007,MKL,No
26-Mar-05 1708,UNIT_DISCHARGE,Discharge,Export,OOLU6003969,STS04,V-MAE180007-791709,Y-PEB-D13898C2,MAE180007,MKL,No
26-Mar-05 1708,UNIT_DISCHARGE,Discharge,Import,TRLU6000760,STS03,V-MAE180007-916020,Y-PEB-D90729C6,MAE180007,MKL,Yes
26-Mar-05 1709,UNIT_DISCHARGE,Discharge,Transship,MSCU6004313,STS03,V-MAE180007-562379,Y-PEB-D27847C5,MAE180007,MKL,No
26-Mar-05 1710,UNIT_DISCHARGE,Discharge,Import,HLCU6001502,STS04,V-MAE180007-453475,Y-PEB-D20624C4,MAE180007,MKL,Yes
26-Mar-05 1710,UNIT_DISCHARGE,Discharge,Transship,OOLU6001414,STS06,V-MAE180007-563826,Y-PEB-D67423C1,MAE180007,MKL,No
26-Mar-05 1711,UNIT_DISCHARGE,Discharge,Transship,GCXU6004822,STS04,V-MAE180007-413355,Y-PEB-D93432C1,MAE180007,MKL,No
26-Mar-05 1711,UNIT_DISCHARGE,Discharge,Import,ONEY6001970,STS03,V-MAE180007-296291,Y-PEB-D49813C3,MAE180007,MKL,No
26-Mar-05 1712,UNIT_DISCHARGE,Discharge,Export,OOLU6004823,STS04,V-MAE180007-929822,Y-PEB-D65252C1,MAE180007,MKL,No
26-Mar-05 1713,UNIT_LOAD,Load,Import,ONEY6003826,STS02,Y-PEB-G90167C5,V-MAE180007-373850,MAE180007,MKL,Yes
26-Mar-05 1713,UNIT_LOAD,Load,Export,MSCU6003076,STS03,Y-PEB-G82932C5,V-MAE180007-852093,MAE180007,MKL,No
26-Mar-05 1714,UNIT_LOAD,Load,Import,OOLU6003562,STS02,Y-PEB-F38756C2,V-MAE180007-864617,MAE180007,MKL,No
26-Mar-05 1714,UNIT_DISCHARGE,Discharge,Export,MSCU6004824,STS03,V-MAE180007-187404,Y-PEB-D44224C3,MAE180007,MKL,Yes
26-Mar-05 1715,UNIT_LOAD,Load,Export,ONEY6004810,STS01,Y-PEB-C26318C2,V-MAE180007-925648,MAE180007,MKL,No
26-Mar-05 1716,UNIT_DISCHARGE,Discharge,Export,TRLU6002888,STS06,V-MAE180007-694810,Y-PEB-D41610C5,MAE180007,MKL,No
26-Mar-05 1716,UNIT_LOAD,Load,Export,GCXU6003566,STS04,Y-PEB-F65734C1,V-MAE180007-835259,MAE180007,MKL,No
26-Mar-05 1717,UNIT_DISCHARGE,Discharge,Export,OOLU6001462,STS02,V-MAE180007-500044,Y-PEB-D79380C6,MAE180007,MKL,No
26-Mar-05 1717,UNIT_DISCHARGE,Discharge,Export,TRLU6000283,STS04,V-MAE180007-628738,Y-PEB-D93814C6,MAE180007,MKL,No
26-Mar-05 1718,UNIT_DISCHARGE,Discharge,Transship,OOLU6000815,STS03,V-MAE180007-592341,Y-PEB-D73951C4,MAE180007,MKL,No
26-Mar-05 1718,UNIT_LOAD,Load,Export,OOLU6004289,STS06,Y-PEB-G75698C6,V-MAE180007-461612,MAE180007,MKL,No
26-Mar-05 1719,UNIT_DISCHARGE,Discharge,Transship,HLCU6003597,STS04,V-MAE180007-824755,Y-PEB-D99758C5,MAE180007,MKL,Yes
26-Mar-05 1720,UNIT_DISCHARGE,Discharge,Import,TRLU6001058,STS04,V-MAE180007-981662,Y-PEB-D56336C1,MAE180007,MKL,No
26-Mar-05 1720,UNIT_DISCHARGE,Discharge,Transship,OOLU6004825,STS02,V-MAE180007-517598,Y-PEB-D16914C3,MAE180007,MKL,No
26-Mar-05 1721,UNIT_DISCHARGE,Discharge,Import,ONEY6004826,STS06,V-MAE180007-675323,Y-PEB-D64448C2,MAE180007,MKL,No
26-Mar-05 1722,UNIT_RESTOW,Restow,Import,MSCU6003465,STS06,Y-PEB-A65520C2,Y-PEB-F48427C4,MAE180007,MKL,No
26-Mar-05 1722,UNIT_LOAD,Load,Import,CMAU6004406,STS06,Y-PEB-G72427C3,V-MAE180007-751824,MAE180007,MKL,No
26-Mar-05 1722,UNIT_DISCHARGE,Discharge,Export,ONEY6002481,STS01,V-MAE180007-433281,Y-PEB-D12654C1,MAE180007,MKL,No
26-Mar-05 1723,UNIT_RESTOW,Restow,Export,GCXU6004801,STS03,Y-PEB-C60822C1,Y-PEB-D22347C4,MAE180007,MKL,No
26-Mar-05 1724,UNIT_LOAD,Load,Transship,GCXU6004754,STS01,Y-PEB-A48621C1,V-MAE180007-374276,MAE180007,MKL,No
26-Mar-05 1724,UNIT_DISCHARGE,Discharge,Transship,CMAU6001481,STS01,V-MAE180007-778395,Y-PEB-D36269C3,MAE180007,MKL,No
26-Mar-05 1725,UNIT_LOAD,Load,Import,GCXU6001246,STS02,Y-PEB-C57292C1,V-MAE180007-604234,MAE180007,MKL,No
26-Mar-05 1726,UNIT_DISCHARGE,Discharge,Transship,ONEY6004036,STS03,V-MAE180007-212719,Y-PEB-H59913C4,MAE180007,MKL,Yes
26-Mar-05 1726,UNIT_RESTOW,Restow,Import,OOLU6000032,STS02,Y-PEB-G30192C2,Y-PEB-G31793C1,MAE180007,MKL,No
26-Mar-05 1727,UNIT_DISCHARGE,Discharge,Transship,TRLU6002765,STS04,V-MAE180007-176079,Y-PEB-H32348C1,MAE180007,MKL,No
26-Mar-05 1727,UNIT_LOAD,Load,Transship,ONEY6003674,STS01,Y-PEB-C11514C1,V-MAE180007-137042,MAE180007,MKL,No
26-Mar-05 1728,UNIT_LOAD,Load,Transship,CMAU6002901,STS03,Y-PEB-F63471C6,V-MAE180007-709853,MAE180007,MKL,No
26-Mar-05 1728,UNIT_DISCHARGE,Discharge,Export,TRLU6004827,STS03,V-MAE180007-130479,Y-PEB-H94181C1,MAE180007,MKL,No
26-Mar-05 1729,UNIT_DISCHARGE,Discharge,Transship,HLCU6001777,STS03,V-MAE180007-836820,Y-PEB-H77376C6,MAE180007,MKL,Yes
26-Mar-05 1730,UNIT_LOAD,Load,Import,HLCU6001837,STS02,Y-PEB-C76367C5,V-MAE180007-135226,MAE180007,MKL,No
26-Mar-05 1730,UNIT_DISCHARGE,Discharge,Import,OOLU6004828,STS03,V-MAE180007-454247,Y-PEB-H69242C1,MAE180007,MKL,No
26-Mar-05 1731,UNIT_LOAD,Load,Export,HLCU6004219,STS06,Y-PEB-C65668C6,V-MAE180007-104344,MAE180007,MKL,Yes
26-Mar-05 1731,UNIT_LOAD,Load,Export,MAEU6000168,STS02,Y-PEB-H78884C2,V-MAE180007-756720,MAE180007,MKL,No
26-Mar-05 1732,UNIT_LOAD,Load,Export,CMAU6003095,STS02,Y-PEB-A90958C1,V-MAE180007-135578,MAE180007,MKL,No
26-Mar-05 1733,UNIT_RESTOW,Restow,Export,MAEU6004813,STS01,Y-PEB-G83232C1,Y-PEB-C45857C5,MAE180007,MKL,No
26-Mar-05 1733,UNIT_DISCHARGE,Discharge,Export,HLCU6003027,STS03,V-MAE180007-455491,Y-PEB-H64645C5,MAE180007,MKL,No
26-Mar-05 1734,UNIT_LOAD,Load,Import,CMAU6000420,STS01,Y-PEB-D96462C1,V-MAE180007-998264,MAE180007,MKL,Yes
26-Mar-05 1734,UNIT_DISCHARGE,Discharge,Export,MAEU6003605,STS02,V-MAE180007-401781,Y-PEB-H95418C6,MAE180007,MKL,No
26-Mar-05 1735,UNIT_DISCHARGE,Discharge,Export,CMAU6004829,STS03,V-MAE180007-120533,Y-PEB-H85369C6,MAE180007,MKL,No
26-Mar-05 1736,UNIT_DISCHARGE,Discharge,Import,ONEY6003698,STS06,V-MAE180007-896229,Y-PEB-H29592C5,MAE180007,MKL,No
26-Mar-05 1736,UNIT_DISCHARGE,Discharge,Export,MAEU6002170,STS06,V-MAE180007-866608,Y-PEB-H72071C6,MAE180007,MKL,No
26-Mar-05 1737,UNIT_DISCHARGE,Discharge,Transship,MSCU6002612,STS03,V-MAE180007-758625,Y-PEB-H59150C3,MAE180007,MKL,Yes
26-Mar-05 1737,UNIT_DISCHARGE,Discharge,Export,MSCU6000918,STS04,V-MAE180007-286463,Y-PEB-H81912C6,MAE180007,MKL,No
26-Mar-05 1738,UNIT_DISCHARGE,Discharge,Transship,MSCU6001867,STS02,V-MAE180007-269220,Y-PEB-H96529C3,MAE180007,MKL,No
26-Mar-05 1738,UNIT_LOAD,Load,Transship,MSCU6001988,STS01,Y-PEB-H46262C1,V-MAE180007-172996,MAE180007,MKL,No
26-Mar-05 1815,UNIT_LOAD,Load,Transship,ONEY6002371,STS03,Y-PEB-C20337C3,V-HLC180139-399260,HLC180139,MKL,No
26-Mar-05 1816,UNIT_DISCHARGE,Discharge,Transship,ONEY6004022,STS02,V-HLC180139-667267,Y-PEB-G98919C5,HLC180139,MKL,No
26-Mar-05 1816,UNIT_LOAD,Load,Transship,CMAU6001176,STS06,Y-PEB-G10264C5,V-HLC180139-746461,HLC180139,MKL,No
26-Mar-05 1817,UNIT_DISCHARGE,Discharge,Export,MSCU6004731,STS01,V-HLC180139-926821,Y-PEB-G63693C6,HLC180139,MKL,No
26-Mar-05 1818,UNIT_LOAD,Load,Import,MAEU6004454,STS04,Y-PEB-A59119C3,V-HLC180139-882999,HLC180139,MKL,No
26-Mar-05 1818,UNIT_DISCHARGE,Discharge,Import,MAEU6001062,STS04,V-HLC180139-534506,Y-PEB-G70837C4,HLC180139,MKL,Yes
26-Mar-05 1819,UNIT_RESTOW,Restow,Transship,HLCU6000227,STS03,Y-PEB-A66888C5,Y-PEB-A11049C4,HLC180139,MKL,No
26-Mar-05 1819,UNIT_DISCHARGE,Discharge,Transship,ONEY6004732,STS03,V-HLC180139-747724,Y-PEB-G66753C3,HLC180139,MKL,No
26-Mar-05 1820,UNIT_DISCHARGE,Discharge,Import,HLCU6000343,STS02,V-HLC180139-218956,Y-PEB-G16088C2,HLC180139,MKL,No
26-Mar-05 1820,UNIT_LOAD,Load,Export,CMAU6000072,STS06,Y-PEB-D37772C6,V-HLC180139-189773,HLC180139,MKL,Yes
26-Mar-05 1821,UNIT_DISCHARGE,Discharge,Transship,CMAU6004358,STS01,V-HLC180139-616868,Y-PEB-G17773C2,HLC180139,MKL,No
26-Mar-05 1821,UNIT_DISCHARGE,Discharge,Import,GCXU6001054,STS06,V-HLC180139-578825,Y-PEB-G53522C4,HLC180139,MKL,Yes
26-Mar-05 1822,UNIT_RESTOW,Restow,Export,ONEY6002074,STS03,Y-PEB-D57292C4,Y-PEB-G19354C3,HLC180139,MKL,No
26-Mar-05 1822,UNIT_DISCHARGE,Discharge,Export,MSCU6002816,STS03,V-HLC180139-902206,Y-PEB-G46559C3,HLC180139,MKL,No
26-Mar-05 1823,UNIT_LOAD,Load,Transship,MSCU6001540,STS06,Y-PEB-F28157C1,V-HLC180139-200192,HLC180139,MKL,No
26-Mar-05 1823,UNIT_LOAD,Load,Transship,TRLU6000844,STS04,Y-PEB-G55665C5,V-HLC180139-511229,HLC180139,MKL,No
26-Mar-05 1824,UNIT_RESTOW,Restow,Export,TRLU6003798,STS06,Y-PEB-H15264C4,Y-PEB-F33983C4,HLC180139,MKL,No
26-Mar-05 1824,UNIT_DISCHARGE,Discharge,Import,MAEU6002395,STS06,V-HLC180139-382440,Y-PEB-G11581C6,HLC180139,MKL,Yes
26-Mar-05 1825,UNIT_LOAD,Load,Transship,GCXU6001634,STS01,Y-PEB-F57449C4,V-HLC180139-555014,HLC180139,MKL,Yes
26-Mar-05 1825,UNIT_LOAD,Load,Transship,OOLU6004640,STS01,Y-PEB-G58555C6,V-HLC180139-466326,HLC180139,MKL,No
26-Mar-05 1826,UNIT_LOAD,Load,Import,MAEU6002800,STS01,Y-PEB-A73543C1,V-HLC180139-739369,HLC180139,MKL,No
26-Mar-05 1827,UNIT_LOAD,Load,Transship,GCXU6000048,STS02,Y-PEB-G60152C2,V-HLC180139-581438,HLC180139,MKL,No
26-Mar-05 1827,UNIT_LOAD,Load,Export,ONEY6000155,STS01,Y-PEB-H64480C1,V-HLC180139-721742,HLC180139,MKL,No
26-Mar-05 1828,UNIT_LOAD,Load,Transship,MAEU6002880,STS04,Y-PEB-D99979C4,V-HLC180139-898680,HLC180139,MKL,No
26-Mar-05 1828,UNIT_LOAD,Load,Import,TRLU6001433,STS03,Y-PEB-G20290C4,V-HLC180139-578025,HLC180139,MKL,No
26-Mar-05 1829,UNIT_DISCHARGE,Discharge,Export,MSCU6004733,STS02,V-HLC180139-919036,Y-PEB-G92359C1,HLC180139,MKL,Yes
26-Mar-05 1829,UNIT_DISCHARGE,Discharge,Transship,MAEU6004734,STS04,V-HLC180139-396318,Y-PEB-G22690C1,HLC180139,MKL,No
26-Mar-05 1830,UNIT_LOAD,Load,Export,OOLU6000466,STS06,Y-PEB-H24689C3,V-HLC180139-578793,HLC180139,MKL,No
26-Mar-05 1830,UNIT_LOAD,Load,Transship,TRLU6003790,STS02,Y-PEB-G19529C4,V-HLC180139-760533,HLC180139,MKL,Yes
26-Mar-05 1831,UNIT_LOAD,Load,Import,OOLU6000630,STS04,Y-PEB-F21443C1,V-HLC180139-311467,HLC180139,MKL,No
26-Mar-05 1831,UNIT_DISCHARGE,Discharge,Import,CMAU6004735,STS06,V-HLC180139-643292,Y-PEB-G23869C1,HLC180139,MKL,No
26-Mar-05 1832,UNIT_LOAD,Load,Transship,HLCU6000227,STS04,Y-PEB-G38068C3,V-HLC180139-210151,HLC180139,MKL,No
26-Mar-05 1832,UNIT_RESTOW,Restow,Import,CMAU6004729,STS01,Y-PEB-A49871C3,Y-PEB-H68983C2,HLC180139,MKL,No
26-Mar-05 1833,UNIT_DISCHARGE,Discharge,Transship,GCXU6003742,STS06,V-HLC180139-912526,Y-PEB-G76825C5,HLC180139,MKL,Yes
26-Mar-05 1833,UNIT_LOAD,Load,Transship,TRLU6004413,STS03,Y-PEB-D85023C3,V-HLC180139-137765,HLC180139,MKL,No
26-Mar-05 1834,UNIT_RESTOW,Restow,Transship,ONEY6000596,STS03,Y-PEB-D29718C5,Y-PEB-A56413C4,HLC180139,MKL,No
26-Mar-05 1835,UNIT_LOAD,Load,Transship,CMAU6001961,STS06,Y-PEB-A92954C2,V-HLC180139-302584,HLC180139,MKL,No
26-Mar-05 1835,UNIT_RESTOW,Restow,Export,MSCU6003497,STS02,Y-PEB-D92981C3,Y-PEB-G26993C5,HLC180139,MKL,No
26-Mar-05 1836,UNIT_DISCHARGE,Discharge,Import,HLCU6001515,STS06,V-HLC180139-221488,Y-PEB-G85290C3,HLC180139,MKL,No
26-Mar-05 1836,UNIT_DISCHARGE,Discharge,Import,ONEY6000656,STS04,V-HLC180139-218238,Y-PEB-G10292C1,HLC180139,MKL,No
26-Mar-05 1837,UNIT_DISCHARGE,Discharge,Transship,ONEY6001641,STS04,V-HLC180139-376837,Y-PEB-G34497C6,HLC180139,MKL,No
26-Mar-05 1837,UNIT_DISCHARGE,Discharge,Transship,ONEY6003240,STS02,V-HLC180139-191425,Y-PEB-G94569C6,HLC180139,MKL,No
26-Mar-05 1838,UNIT_DISCHARGE,Discharge,Transship,MAEU6004736,STS01,V-HLC180139-162611,Y-PEB-G47769C6,HLC180139,MKL,No
26-Mar-05 1838,UNIT_DISCHARGE,Discharge,Export,HLCU6002218,STS03,V-HLC180139-339609,Y-PEB-G74484C3,HLC180139,MKL,No
26-Mar-05 1839,UNIT_LOAD,Load,Transship,GCXU6001065,STS04,Y-PEB-A25611C3,V-HLC180139-439932,HLC180139,MKL,No
26-Mar-05 1839,UNIT_LOAD,Load,Import,ONEY6004561,STS02,Y-PEB-D99711C4,V-HLC180139-345806,HLC180139,MKL,Yes
