Time Completed,Event Type,Move Kind,Unit Category,Unit Nbr,Crane CHE,From Position,To Position,Carrier Visit,Line Op,Exclude
26-Mar-22 0106,UNIT_DISCHARGE,Discharge,Export,OOLU6001366,STS05,V-HLC180019-294281,Y-AECY-1L00707C1,HLC180019,ONE,No
26-Mar-22 0107,UNIT_DISCHARGE,Discharge,Transship,GCXU6004769,STS05,V-HLC180019-817890,Y-AECY-1L02408C1,HLC180019,ONE,Yes
26-Mar-22 0107,UNIT_DISCHARGE,Discharge,Transship,CMAU6004770,STS05,V-HLC180019-700277,Y-AECY-1L00906C1,HLC180019,ONE,No
26-Mar-22 0108,UNIT_DISCHARGE,Discharge,Import,HLCU6003695,STS06,V-HLC180019-517745,Y-AECY-1L00605C1,HLC180019,ONE,No
26-Mar-22 0108,UNIT_DISCHARGE,Discharge,Transship,GCXU6001271,STS04,V-HLC180019-515303,Y-AECY-1L01803C1,HLC180019,ONE,No
26-Mar-22 0109,UNIT_DISCHARGE,Discharge,Import,OOLU6004771,STS03,V-HLC180019-686326,Y-AECY-1L00803C2,HLC180019,ONE,No
26-Mar-22 0109,UNIT_LOAD,Load,Transship,ONEY6001348,STS06,Y-AECY-1K00801C1,V-HLC180019-822026,HLC180019,ONE,No
26-Mar-22 0110,UNIT_DISCHARGE,Discharge,Import,CMAU6002602,STS04,V-HLC180019-362624,Y-AECY-1L00304C1,HLC180019,ONE,No
26-Mar-22 0110,UNIT_DISCHARGE,Discharge,Import,ONEY6004772,STS04,V-HLC180019-256692,Y-AECY-1L01704C1,HLC180019,ONE,No
26-Mar-22 0110,UNIT_LOAD,Load,Import,MSCU6001308,STS06,Y-AECY-DMY02908C1,V-HLC180019-644424,HLC180019,ONE,Yes
26-Mar-22 0111,UNIT_DISCHARGE,Discharge,Export,HLCU6003337,STS04,V-HLC180019-893266,Y-AECY-1L02803C1,HLC180019,ONE,No
26-Mar-22 0111,UNIT_RESTOW,Restow,Transship,OOLU6002856,STS04,Y-AECY-1L01207C1,Y-AECY-1G01005C1,HLC180019,ONE,No
26-Mar-22 0112,UNIT_DISCHARGE,Discharge,Export,HLCU6003710,STS05,V-HLC180019-804201,Y-AECY-1L01106C1,HLC180019,ONE,No
26-Mar-22 0112,UNIT_DISCHARGE,Discharge,Transship,ONEY6002179,STS06,V-HLC180019-108730,Y-AECY-1L04004C1,HLC180019,ONE,No
26-Mar-22 0112,UNIT_LOAD,Load,Transship,MAEU6003475,STS04,Y-AECY-1K03101C1,V-HLC180019-778152,HLC180019,ONE,Yes
26-Mar-22 0113,UNIT_DISCHARGE,Discharge,Export,MAEU6001120,STS06,V-HLC180019-151715,Y-AECY-1L03605C1,HLC180019,ONE,No
26-Mar-22 0113,UNIT_DISCHARGE,Discharge,Export,OOLU6004161,STS03,V-HLC180019-126241,Y-AECY-1L02204C1,HLC180019,ONE,Yes
26-Mar-22 0114,UNIT_LOAD,Load,Import,HLCU6002867,STS04,Y-AECY-1G03907C1,V-HLC180019-669751,HLC180019,ONE,No
26-Mar-22 0114,UNIT_RESTOW,Restow,Export,MAEU6002952,STS05,Y-AECY-1G03204C1,Y-AECY-1K00103C1,HLC180019,ONE,Yes
26-Mar-22 0115,UNIT_DISCHARGE,Discharge,Import,HLCU6002046,STS03,V-HLC180019-153718,Y-AECY-1L02802C1,HLC180019,ONE,No
26-Mar-22 0115,UNIT_LOAD,Load,Import,ONEY6004670,STS05,Y-AECY-1F02109C1,V-HLC180019-741000,HLC180019,ONE,No
26-Mar-22 0116,UNIT_DISCHARGE,Discharge,Import,MSCU6001584,STS03,V-HLC180019-654410,Y-AECY-1L00205C1,HLC180019,ONE,No
26-Mar-22 0116,UNIT_LOAD,Load,Import,MAEU6002077,STS04,Y-AECY-1G01709C1,V-HLC180019-835746,HLC180019,ONE,No
26-Mar-22 0117,UNIT_DISCHARGE,Discharge,Transship,ONEY6002710,STS04,V-HLC180019-133334,Y-AECY-1L00604C1,HLC180019,ONE,No
26-Mar-22 0117,UNIT_DISCHARGE,Discharge,Export,GCXU6000354,STS05,V-HLC180019-714748,Y-AECY-1L00504C3,HLC180019,ONE,No
26-Mar-22 0117,UNIT_LOAD,Load,Export,GCXU6001686,STS03,Y-AECY-DMY02301C1,V-HLC180019-500089,HLC180019,ONE,No
26-Mar-22 0118,UNIT_RESTOW,Restow,Export,MAEU6001060,STS04,Y-AECY-1F03304C1,Y-AECY-1K03401C1,HLC180019,ONE,No
26-Mar-22 0118,UNIT_DISCHARGE,Discharge,Export,MAEU6003996,STS06,V-HLC180019-886712,Y-AECY-1L00408C1,HLC180019,ONE,No
26-Mar-22 0119,UNIT_DISCHARGE,Discharge,Import,GCXU6001716,STS05,V-HLC180019-954195,Y-AECY-1L03810C1,HLC180019,ONE,Yes
26-Mar-22 0119,UNIT_DISCHARGE,Discharge,Transship,TRLU6003441,STS04,V-HLC180019-745494,Y-AECY-1L03005C1,HLC180019,ONE,No
26-Mar-22 0119,UNIT_LOAD,Load,Transship,TRLU6003441,STS06,Y-AECY-1L00606C1,V-HLC180019-295593,HLC180019,ONE,Yes
26-Mar-22 0120,UNIT_LOAD,Load,Export,ONEY6004481,STS06,Y-AECY-DMY01902C1,V-HLC180019-662722,HLC180019,ONE,No
26-Mar-22 0120,UNIT_RESTOW,Restow,Transship,TRLU6004040,STS03,Y-AECY-DMY00201C1,Y-AECY-1L01306C1,HLC180019,ONE,No
26-Mar-22 0121,UNIT_LOAD,Load,Import,ONEY6004175,STS04,Y-AECY-1L02606C1,V-HLC180019-103225,HLC180019,ONE,No
26-Mar-22 0121,UNIT_RESTOW,Restow,Import,CMAU6004490,STS05,Y-AECY-1L03105C1,Y-AECY-DMY01004C1,HLC180019,ONE,No
26-Mar-22 0122,UNIT_RESTOW,Restow,Import,CMAU6001564,STS05,Y-AECY-1F00704C1,Y-AECY-DMY02210C1,HLC180019,ONE,Yes
26-Mar-22 0122,UNIT_DISCHARGE,Discharge,Transship,HLCU6001208,STS06,V-HLC180019-448890,Y-AECY-DMY00909C1,HLC180019,ONE,Yes
26-Mar-22 0122,UNIT_LOAD,Load,Import,MAEU6000583,STS04,Y-AECY-DMY01509C1,V-HLC180019-980718,HLC180019,ONE,Yes
26-Mar-22 0123,UNIT_LOAD,Load,Import,CMAU6003259,STS05,Y-AECY-1F02510C1,V-HLC180019-849524,HLC180019,ONE,Yes
26-Mar-22 0123,UNIT_DISCHARGE,Discharge,Export,MAEU6001647,STS03,V-HLC180019-504666,Y-AECY-DMY02303C1,HLC180019,ONE,No
26-Mar-22 0148,UNIT_LOAD,Load,Import,MAEU6009402,STS05,Y-AECY-1A00804C1,V-MAE180091-472635,MAE180091,ONE,Yes
26-Mar-22 0231,UNIT_LOAD,Load,Export,CMAU6009414,STS03,Y-AECY-1M01103C1,V-MAE180091-124380,MAE180091,ONE,Yes
26-Mar-22 0242,UNIT_LOAD,Load,Import,MSCU6009226,STS05,Y-AECY-1C01009C1,V-HLC180019-479710,HLC180019,ONE,Yes
26-Mar-22 0324,UNIT_LOAD,Load,Import,MAEU6008895,STS05,Y-AECY-1J02702C1,V-MAE180091-270109,MAE180091,ONE,No
26-Mar-22 0731,UNIT_LOAD,Load,Export,ONEY6009004,STS03,Y-AECY-1D03105C1,V-HLC180019-622078,HLC180019,ONE,No
26-Mar-22 1033,UNIT_LOAD,Load,Transship,GCXU6004022,STS06,Y-AECY-1G01308C1,V-MAE180091-317516,MAE180091,ONE,No
26-Mar-22 1033,UNIT_DISCHARGE,Discharge,Import,ONEY6004373,STS02,V-MAE180091-111611,Y-AECY-1L00506C1,MAE180091,ONE,Yes
26-Mar-22 1034,UNIT_DISCHARGE,Discharge,Export,MSCU6001786,STS01,V-MAE180091-513589,Y-AECY-1L01601C1,MAE180091,ONE,Yes
26-Mar-22 1034,UNIT_DISCHARGE,Discharge,Export,CMAU6002026,STS05,V-MAE180091-606084,Y-AECY-1L02710C1,MAE180091,ONE,No
26-Mar-22 1034,UNIT_LOAD,Load,Transship,TRLU6004701,STS04,Y-AECY-1L03906C1,V-MAE180091-144781,MAE180091,ONE,No
26-Mar-22 1035,UNIT_DISCHARGE,Discharge,Transship,OOLU6000025,STS04,V-MAE180091-547572,Y-AECY-1L01409C1,MAE180091,ONE,No
26-Mar-22 1035,UNIT_LOAD,Load,Transship,CMAU6000682,STS04,Y-AECY-1K01705C1,V-MAE180091-799443,MAE180091,ONE,No
26-Mar-22 1036,UNIT_DISCHARGE,Discharge,Export,HLCU6004803,STS06,V-MAE180091-644017,Y-AECY-1L01510C1,MAE180091,ONE,No
26-Mar-22 1036,UNIT_LOAD,Load,Import,OOLU6002481,STS04,Y-AECY-1F02306C1,V-MAE180091-715287,MAE180091,ONE,Yes
26-Mar-22 1037,UNIT_LOAD,Load,Transship,GCXU6004443,STS04,Y-AECY-1F00510C1,V-MAE180091-933412,MAE180091,ONE,No
26-Mar-22 1037,UNIT_LOAD,Load,Import,HLCU6004682,STS04,Y-AECY-1G03105C1,V-MAE180091-560784,MAE180091,ONE,No
26-Mar-22 1038,UNIT_LOAD,Load,Export,TRLU6002099,STS05,Y-AECY-DMY03202C1,V-MAE180091-503475,MAE180091,ONE,Yes
26-Mar-22 1038,UNIT_LOAD,Load,Transship,MSCU6000198,STS02,Y-AECY-DMY01104C1,V-MAE180091-941808,MAE180091,ONE,No
26-Mar-22 1039,UNIT_LOAD,Load,Import,MSCU6001112,STS04,Y-AECY-DMY01106C1,V-MAE180091-938650,MAE180091,ONE,No
26-Mar-22 1039,UNIT_DISCHARGE,Discharge,Export,MAEU6000042,STS05,V-MAE180091-849235,Y-AECY-1L01209C1,MAE180091,ONE,No
26-Mar-22 1039,UNIT_DISCHARGE,Discharge,Transship,TRLU6004804,STS05,V-MAE180091-368121,Y-AECY-1L01001C1,MAE180091,ONE,Yes
26-Mar-22 1040,UNIT_LOAD,Load,Transship,MAEU6004783,STS06,Y-AECY-1G00704C1,V-MAE180091-780344,MAE180091,ONE,No
26-Mar-22 1040,UNIT_LOAD,Load,Export,GCXU6000497,STS06,Y-AECY-1K00206C1,V-MAE180091-245978,MAE180091,ONE,No
26-Mar-22 1041,UNIT_DISCHARGE,Discharge,Transship,GCXU6001470,STS05,V-MAE180091-237888,Y-AECY-1L03402C1,MAE180091,ONE,Yes
26-Mar-22 1041,UNIT_LOAD,Load,Transship,ONEY6000754,STS06,Y-AECY-1G02107C1,V-MAE180091-264916,MAE180091,ONE,No
26-Mar-22 1042,UNIT_LOAD,Load,Export,ONEY6004760,STS04,Y-AECY-1F01506C1,V-MAE180091-155208,MAE180091,ONE,No
26-Mar-22 1042,UNIT_LOAD,Load,Import,CMAU6004326,STS05,Y-AECY-DMY04002C1,V-MAE180091-405085,MAE180091,ONE,No
26-Mar-22 1043,UNIT_LOAD,Load,Export,TRLU6002213,STS02,Y-AECY-1K00304C1,V-MAE180091-617297,MAE180091,ONE,No
26-Mar-22 1043,UNIT_LOAD,Load,Export,MAEU6001483,STS06,Y-AECY-1K02410C1,V-MAE180091-935115,MAE180091,ONE,No
26-Mar-22 1044,UNIT_LOAD,Load,Transship,OOLU6000594,STS01,Y-AECY-1G00407C2,V-MAE180091-794945,MAE180091,ONE,No
26-Mar-22 1044,UNIT_RESTOW,Restow,Export,HLCU6001667,STS06,Y-AECY-DMY03009C1,Y-AECY-1G00307C1,MAE180091,ONE,No
26-Mar-22 1045,UNIT_LOAD,Load,Import,TRLU6003299,STS04,Y-AECY-1F01404C1,V-MAE180091-552905,MAE180091,ONE,No
26-Mar-22 1045,UNIT_LOAD,Load,Transship,CMAU6003625,STS06,Y-AECY-1G00106C1,V-MAE180091-187927,MAE180091,ONE,Yes
26-Mar-22 1045,UNIT_LOAD,Load,Import,ONEY6004432,STS06,Y-AECY-DMY02607C1,V-MAE180091-702329,MAE180091,ONE,No
26-Mar-22 1046,UNIT_LOAD,Load,Transship,CMAU6002388,STS04,Y-AECY-1L02708C1,V-MAE180091-707522,MAE180091,ONE,No
26-Mar-22 1046,UNIT_RESTOW,Restow,Import,MAEU6001409,STS01,Y-AECY-1G02507C1,Y-AECY-1F00502C2,MAE180091,ONE,No
26-Mar-22 1047,UNIT_RESTOW,Restow,Import,TRLU6004705,STS05,Y-AECY-DMY02109C1,Y-AECY-1K02801C1,MAE180091,ONE,Yes
26-Mar-22 1047,UNIT_RESTOW,Restow,Export,ONEY6001828,STS06,Y-AECY-1L01005C1,Y-AECY-1K02202C2,MAE180091,ONE,No
26-Mar-22 1048,UNIT_LOAD,Load,Import,CMAU6003755,STS01,Y-AECY-DMY00807C1,V-MAE180091-788696,MAE180091,ONE,No
26-Mar-22 1048,UNIT_LOAD,Load,Export,OOLU6004472,STS06,Y-AECY-DMY02110C1,V-MAE180091-236270,MAE180091,ONE,No
26-Mar-22 1049,UNIT_LOAD,Load,Export,TRLU6004656,STS04,Y-AECY-1G01801C1,V-MAE180091-826477,MAE180091,ONE,No
26-Mar-22 1049,UNIT_LOAD,Load,Import,TRLU6004739,STS02,Y-AECY-1L02005C1,V-MAE180091-898891,MAE180091,ONE,Yes
26-Mar-22 1050,UNIT_LOAD,Load,Import,MAEU6000079,STS05,Y-AECY-1G02010C1,V-MAE180091-176169,MAE180091,ONE,No
26-Mar-22 1050,UNIT_DISCHARGE,Discharge,Import,MSCU6000808,STS02,V-MAE180091-744544,Y-AECY-1L01907C1,MAE180091,ONE,No
26-Mar-22 1051,UNIT_DISCHARGE,Discharge,Transship,TRLU6004805,STS06,V-MAE180091-811569,Y-AECY-1L02310C1,MAE180091,ONE,Yes
26-Mar-22 1051,UNIT_DISCHARGE,Discharge,Transship,GCXU6003795,STS01,V-MAE180091-963248,Y-AECY-1L00902C1,MAE180091,ONE,No
26-Mar-22 1052,UNIT_LOAD,Load,Import,TRLU6004660,STS05,Y-AECY-1F01002C1,V-MAE180091-812042,MAE180091,ONE,Yes
26-Mar-22 1052,UNIT_LOAD,Load,Export,HLCU6004525,STS01,Y-AECY-1F01205C1,V-MAE180091-673865,MAE180091,ONE,No
26-Mar-22 1052,UNIT_LOAD,Load,Export,MAEU6002107,STS01,Y-AECY-1F01307C1,V-MAE180091-609433,MAE180091,ONE,No
26-Mar-22 1053,UNIT_DISCHARGE,Discharge,Export,HLCU6002904,STS06,V-MAE180091-576787,Y-AECY-1L02003C2,MAE180091,ONE,Yes
26-Mar-22 1054,UNIT_LOAD,Load,Import,GCXU6004648,STS02,Y-AECY-1F02901C1,V-MAE180091-210340,MAE180091,ONE,No
26-Mar-22 1054,UNIT_LOAD,Load,Import,HLCU6000235,STS05,Y-AECY-1L01006C1,V-MAE180091-826520,MAE180091,ONE,No
26-Mar-22 1054,UNIT_DISCHARGE,Discharge,Transship,TRLU6003008,STS04,V-MAE180091-288940,Y-AECY-1L02607C1,MAE180091,ONE,Yes
26-Mar-22 1055,UNIT_LOAD,Load,Export,GCXU6003252,STS04,Y-AECY-DMY02903C1,V-MAE180091-433388,MAE180091,ONE,No
26-Mar-22 1055,UNIT_DISCHARGE,Discharge,Export,MSCU6000385,STS02,V-MAE180091-976086,Y-AECY-1L01504C1,MAE180091,ONE,No
26-Mar-22 1056,UNIT_DISCHARGE,Discharge,Export,MSCU6003565,STS05,V-MAE180091-107747,Y-AECY-1L02202C1,MAE180091,ONE,No
26-Mar-22 1056,UNIT_LOAD,Load,Export,ONEY6003375,STS06,Y-AECY-DMY02502C1,V-MAE180091-776950,MAE180091,ONE,No
26-Mar-22 1057,UNIT_LOAD,Load,Transship,CMAU6002265,STS06,Y-AECY-DMY00302C1,V-MAE180091-109346,MAE180091,ONE,No
26-Mar-22 1057,UNIT_LOAD,Load,Export,CMAU6004733,STS04,Y-AECY-1K03902C1,V-MAE180091-147620,MAE180091,ONE,No
26-Mar-22 1058,UNIT_LOAD,Load,Export,GCXU6004537,STS05,Y-AECY-DMY01408C2,V-MAE180091-275898,MAE180091,ONE,No
26-Mar-22 1058,UNIT_LOAD,Load,Import,MAEU6000197,STS06,Y-AECY-1G02505C1,V-MAE180091-388671,MAE180091,ONE,No
26-Mar-22 1058,UNIT_LOAD,Load,Transship,GCXU6003584,STS04,Y-AECY-DMY00108C1,V-MAE180091-709466,MAE180091,ONE,No
26-Mar-22 1059,UNIT_LOAD,Load,Export,MSCU6004775,STS06,Y-AECY-1G02601C1,V-MAE180091-528658,MAE180091,ONE,No
26-Mar-22 1059,UNIT_LOAD,Load,Export,MAEU6004714,STS05,Y-AECY-1F02105C1,V-MAE180091-366241,MAE180091,ONE,Yes
26-Mar-22 1100,UNIT_LOAD,Load,Import,CMAU6004208,STS02,Y-AECY-1G02003C1,V-MAE180091-734906,MAE180091,ONE,No
26-Mar-22 1100,UNIT_DISCHARGE,Discharge,Import,OOLU6003112,STS05,V-MAE180091-285391,Y-AECY-1L02010C1,MAE180091,ONE,Yes
26-Mar-22 1101,UNIT_LOAD,Load,Export,ONEY6001292,STS02,Y-AECY-1L02607C2,V-MAE180091-668770,MAE180091,ONE,No
26-Mar-22 1101,UNIT_LOAD,Load,Import,MAEU6000511,STS01,Y-AECY-1G01910C1,V-MAE180091-757921,MAE180091,ONE,No
26-Mar-22 1102,UNIT_DISCHARGE,Discharge,Export,TRLU6004402,STS06,V-MAE180091-303742,Y-AECY-1L00404C1,MAE180091,ONE,No
26-Mar-22 1102,UNIT_RESTOW,Restow,Transship,CMAU6002026,STS05,Y-AECY-DMY00706C1,Y-AECY-1G00109C1,MAE180091,ONE,No
26-Mar-22 1103,UNIT_DISCHARGE,Discharge,Import,TRLU6000543,STS06,V-MAE180091-385570,Y-AECY-1L00906C1,MAE180091,ONE,No
26-Mar-22 1103,UNIT_LOAD,Load,Export,TRLU6004778,STS05,Y-AECY-1G01002C1,V-MAE180091-578793,MAE180091,ONE,Yes
26-Mar-22 1104,UNIT_RESTOW,Restow,Transship,ONEY6003767,STS05,Y-AECY-1G00204C1,Y-AECY-DMY02909C1,MAE180091,ONE,No
26-Mar-22 1104,UNIT_LOAD,Load,Transship,MSCU6004287,STS04,Y-AECY-DMY01107C1,V-MAE180091-546890,MAE180091,ONE,No
26-Mar-22 1104,UNIT_LOAD,Load,Export,ONEY6004089,STS01,Y-AECY-1G01806C1,V-MAE180091-783564,MAE180091,ONE,No
26-Mar-22 1105,UNIT_DISCHARGE,Discharge,Export,MSCU6004806,STS04,V-MAE180091-978155,Y-AECY-1L03108C1,MAE180091,ONE,No
26-Mar-22 1105,UNIT_LOAD,Load,Transship,TRLU6000834,STS05,Y-AECY-DMY01403C1,V-MAE180091-399410,MAE180091,ONE,No
26-Mar-22 1106,UNIT_RESTOW,Restow,Export,OOLU6000164,STS06,Y-AECY-1L01806C2,Y-AECY-1G02007C1,MAE180091,ONE,No
26-Mar-22 1106,UNIT_LOAD,Load,Export,GCXU6003768,STS06,Y-AECY-1G02309C1,V-MAE180091-559044,MAE180091,ONE,No
26-Mar-22 1107,UNIT_LOAD,Load,Export,CMAU6002786,STS01,Y-AECY-DMY02408C1,V-MAE180091-618153,MAE180091,ONE,Yes
26-Mar-22 1107,UNIT_LOAD,Load,Import,TRLU6002895,STS02,Y-AECY-DMY02902C1,V-MAE180091-849529,MAE180091,ONE,No
26-Mar-22 1108,UNIT_LOAD,Load,Transship,GCXU6004395,STS04,Y-AECY-1K01804C1,V-MAE180091-404820,MAE180091,ONE,No
26-Mar-22 1324,UNIT_RESTOW,Restow,Transship,MAEU6001315,STS03,Y-AECY-1F01803C1,Y-AECY-1K04008C1,8YF180115,ONE,No
26-Mar-22 1325,UNIT_DISCHARGE,Discharge,Transship,MSCU6002174,STS03,V-8YF180115-279230,Y-AECY-1G03909C1,8YF180115,ONE,No
26-Mar-22 1326,UNIT_DISCHARGE,Discharge,Transship,CMAU6003518,STS04,V-8YF180115-375700,Y-AECY-1G02003C1,8YF180115,ONE,No
26-Mar-22 1327,UNIT_DISCHARGE,Discharge,Import,CMAU6004255,STS05,V-8YF180115-310520,Y-AECY-1G03408C1,8YF180115,ONE,Yes
26-Mar-22 1328,UNIT_LOAD,Load,Import,CMAU6004673,STS04,Y-AECY-1K01202C1,V-8YF180115-930520,8YF180115,ONE,Yes
26-Mar-22 1329,UNIT_DISCHARGE,Discharge,Transship,ONEY6001679,STS03,V-8YF180115-481204,Y-AECY-1G02905C1,8YF180115,ONE,No
26-Mar-22 1330,UNIT_LOAD,Load,Import,CMAU6002232,STS03,Y-AECY-1L01603C1,V-8YF180115-806747,8YF180115,ONE,No
26-Mar-22 1331,UNIT_LOAD,Load,Export,TRLU6004672,STS04,Y-AECY-1K03504C1,V-8YF180115-495109,8YF180115,ONE,No
26-Mar-22 1333,UNIT_LOAD,Load,Transship,OOLU6004406,STS02,Y-AECY-1L02604C1,V-8YF180115-213879,8YF180115,ONE,No
26-Mar-22 1334,UNIT_LOAD,Load,Export,MSCU6002742,STS03,Y-AECY-1F02102C1,V-8YF180115-423359,8YF180115,ONE,No
26-Mar-22 1335,UNIT_DISCHARGE,Discharge,Export,TRLU6001534,STS05,V-8YF180115-501022,Y-AECY-1G01209C1,8YF180115,ONE,No
26-Mar-22 1336,UNIT_LOAD,Load,Import,GCXU6000410,STS03,Y-AECY-1L01106C1,V-8YF180115-573067,8YF180115,ONE,No
26-Mar-22 1337,UNIT_LOAD,Load,Export,OOLU6002542,STS03,Y-AECY-1K01510C1,V-8YF180115-978319,8YF180115,ONE,No
26-Mar-22 1338,UNIT_LOAD,Load,Import,GCXU6003255,STS05,Y-AECY-1F03306C1,V-8YF180115-144292,8YF180115,ONE,No
26-Mar-22 1339,UNIT_DISCHARGE,Discharge,Export,TRLU6001768,STS04,V-8YF180115-958961,Y-AECY-1G01401C1,8YF180115,ONE,No
26-Mar-22 1340,UNIT_LOAD,Load,Export,TRLU6004469,STS04,Y-AECY-DMY01908C1,V-8YF180115-234193,8YF180115,ONE,No
26-Mar-22 1341,UNIT_LOAD,Load,Export,CMAU6000334,STS03,Y-AECY-1L03708C1,V-8YF180115-241199,8YF180115,ONE,No
26-Mar-22 1342,UNIT_LOAD,Load,Import,GCXU6000645,STS05,Y-AECY-DMY02603C1,V-8YF180115-723459,8YF180115,ONE,No
26-Mar-22 1343,UNIT_DISCHARGE,Discharge,Export,MAEU6003760,STS02,V-8YF180115-689816,Y-AECY-1G02302C1,8YF180115,ONE,No
26-Mar-22 1344,UNIT_RESTOW,Restow,Export,OOLU6003353,STS03,Y-AECY-1K02810C1,Y-AECY-1L00904C1,8YF180115,ONE,No
26-Mar-22 1345,UNIT_DISCHARGE,Discharge,Export,HLCU6002835,STS05,V-8YF180115-127673,Y-AECY-1G03406C1,8YF180115,ONE,No
26-Mar-22 1347,UNIT_DISCHARGE,Discharge,Export,CMAU6000255,STS04,V-8YF180115-857171,Y-AECY-1G02803C1,8YF180115,ONE,No
26-Mar-22 1347,UNIT_DISCHARGE,Discharge,Export,TRLU6000731,STS05,V-8YF180115-915888,Y-AECY-1G00901C1,8YF180115,ONE,No
26-Mar-22 1349,UNIT_LOAD,Load,Import,TRLU6003474,STS04,Y-AECY-1L03208C1,V-8YF180115-429728,8YF180115,ONE,Yes
26-Mar-22 1350,UNIT_RESTOW,Restow,Transship,MSCU6003978,STS03,Y-AECY-1G00408C1,Y-AECY-1G02104C1,8YF180115,ONE,No
26-Mar-22 1351,UNIT_LOAD,Load,Import,MAEU6004011,STS02,Y-AECY-1G02009C1,V-8YF180115-811419,8YF180115,ONE,No
26-Mar-22 1352,UNIT_DISCHARGE,Discharge,Transship,OOLU6004083,STS04,V-8YF180115-261818,Y-AECY-1G01805C1,8YF180115,ONE,No
26-Mar-22 1353,UNIT_LOAD,Load,Import,ONEY6002892,STS05,Y-AECY-DMY02806C1,V-8YF180115-843290,8YF180115,ONE,No
26-Mar-22 1354,UNIT_LOAD,Load,Import,TRLU6001275,STS03,Y-AECY-1K01604C1,V-8YF180115-958440,8YF180115,ONE,No
26-Mar-22 1355,UNIT_RESTOW,Restow,Import,HLCU6001225,STS03,Y-AECY-1L02406C1,Y-AECY-1L02201C1,8YF180115,ONE,No
26-Mar-22 1356,UNIT_DISCHARGE,Discharge,Export,ONEY6001898,STS05,V-8YF180115-257969,Y-AECY-1G01206C1,8YF180115,ONE,Yes
26-Mar-22 1357,UNIT_LOAD,Load,Export,ONEY6002521,STS03,Y-AECY-DMY02507C1,V-8YF180115-706253,8YF180115,ONE,No
26-Mar-22 1358,UNIT_LOAD,Load,Transship,TRLU6001534,STS05,Y-AECY-1F00807C1,V-8YF180115-983630,8YF180115,ONE,No
26-Mar-22 1359,UNIT_RESTOW,Restow,Transship,ONEY6002674,STS04,Y-AECY-1K03407C1,Y-AECY-1L00101C1,8YF180115,ONE,No
26-Mar-22 1400,UNIT_DISCHARGE,Discharge,Export,CMAU6004037,STS03,V-8YF180115-286486,Y-AECY-1G02902C1,8YF180115,ONE,No
26-Mar-22 1401,UNIT_RESTOW,Restow,Transship,HLCU6004004,STS05,Y-AECY-DMY00902C1,Y-AECY-1G01101C1,8YF180115,ONE,No
26-Mar-22 1403,UNIT_DISCHARGE,Discharge,Export,MSCU6003430,STS04,V-8YF180115-717167,Y-AECY-1G01304C1,8YF180115,ONE,No
26-Mar-22 1404,UNIT_DISCHARGE,Discharge,Export,HLCU6002480,STS03,V-8YF180115-986023,Y-AECY-1G03004C1,8YF180115,ONE,Yes
26-Mar-22 1405,UNIT_DISCHARGE,Discharge,Export,ONEY6004824,STS04,V-8YF180115-188817,Y-AECY-1G01303C1,8YF180115,ONE,No
26-Mar-22 1406,UNIT_DISCHARGE,Discharge,Transship,MSCU6001328,STS02,V-8YF180115-467882,Y-AECY-1G02806C1,8YF180115,ONE,Yes
26-Mar-22 1407,UNIT_DISCHARGE,Discharge,Export,MAEU6004825,STS03,V-8YF180115-167736,Y-AECY-1G01106C1,8YF180115,ONE,No
26-Mar-22 1408,UNIT_LOAD,Load,Export,TRLU6004348,STS05,Y-AECY-1L03505C1,V-8YF180115-784853,8YF180115,ONE,No
26-Mar-22 1409,UNIT_RESTOW,Restow,Import,TRLU6002121,STS03,Y-AECY-DMY02010C1,Y-AECY-1F01504C1,8YF180115,ONE,No
26-Mar-22 1410,UNIT_LOAD,Load,Export,CMAU6002263,STS04,Y-AECY-1F03208C1,V-8YF180115-114916,8YF180115,ONE,Yes
26-Mar-22 1411,UNIT_RESTOW,Restow,Import,ONEY6004597,STS02,Y-AECY-1K01401C1,Y-AECY-1F00110C1,8YF180115,ONE,No
26-Mar-22 1412,UNIT_DISCHARGE,Discharge,Export,GCXU6000161,STS03,V-8YF180115-999419,Y-AECY-1G01009C1,8YF180115,ONE,No
26-Mar-22 1413,UNIT_DISCHARGE,Discharge,Transship,OOLU6002420,STS05,V-8YF180115-957083,Y-AECY-1G00101C1,8YF180115,ONE,No
26-Mar-22 1414,UNIT_LOAD,Load,Import,OOLU6000742,STS03,Y-AECY-1L00504C1,V-8YF180115-831845,8YF180115,ONE,No
26-Mar-22 1415,UNIT_LOAD,Load,Import,HLCU6004253,STS03,Y-AECY-1L01510C1,V-8YF180115-147045,8YF180115,ONE,No
26-Mar-22 1415,UNIT_DISCHARGE,Discharge,Import,MSCU6000055,STS02,V-ONE180187-420819,Y-AECY-DMY01204C1,ONE180187,ONE,No
26-Mar-22 1415,UNIT_RESTOW,Restow,Import,TRLU6003302,STS06,Y-AECY-1L02806C1,Y-AECY-1L01203C1,ONE180187,ONE,Yes
26-Mar-22 1416,UNIT_RESTOW,Restow,Export,OOLU6003112,STS03,Y-AECY-1G00702C1,Y-AECY-1G03705C1,8YF180115,ONE,No
26-Mar-22 1416,UNIT_LOAD,Load,Import,HLCU6002604,STS06,Y-AECY-1F00201C1,V-ONE180187-829669,ONE180187,ONE,Yes
